chr9	40741858	40742228	0	0	26	37	0	0	29	24	2	12	0	0	2	0	0	0	0	0	4	4
chr9	34526979	34528115	28	117	0	8	8	107	0	12	29	41	1	8	0	0	4	22	0	0	6	3
chr9	137327735	137328145	83	222	45	12	59	366	10	22	188	206	14	32	0	0	5	60	12	0	51	42
chr9	33672187	33673208	13	65	0	2	19	69	0	4	48	45	1	13	8	0	0	7	0	0	8	2
chr9	14468952	14473038	0	0	0	0	0	0	0	0	0	0	174	669	64	30	193	924	7	14	595	662
chr9	121415141	121419966	55	396	19	16	58	464	28	22	86	141	4	56	0	1	10	58	0	2	16	43
chr9	136353627	136355642	32	95	29	99	31	103	20	90	95	59	36	80	9	70	20	95	20	76	42	59
chr9	62827572	62829134	60	311	2	14	59	230	4	8	108	98	10	33	2	4	22	20	0	0	7	12
chr9	112803790	112804464	2	0	122	89	2	0	114	202	5	6	6	0	34	24	0	0	22	26	4	6
chr9	129333123	129333535	2	0	37	14	4	0	77	0	31	13	0	0	8	1	0	0	9	0	3	2
chr9	110198241	110201452	9	2	518	54	27	0	692	83	38	56	0	0	35	12	4	0	43	2	14	6
chr9	66152660	66154365	3	18	0	20	0	5	0	16	19	15	209	245	206	1371	189	229	172	1455	471	467
chr9	62871875	62878739	299	1321	68	47	328	1524	80	94	602	697	121	408	50	50	125	427	42	48	177	158
chr9	119869781	119870226	15	39	0	0	15	63	3	0	89	83	2	15	0	0	7	19	0	0	3	3
chr9	137612437	137613895	0	0	0	0	0	0	2	0	0	0	19	4	1455	344	32	0	1397	275	46	42
chr9	2897194	2898137	16	70	0	0	12	80	3	1	31	42	2	14	0	0	6	20	1	0	8	14
chr9	38848960	38849223	80	30	1	2	70	11	1	2	42	55	0	0	0	0	0	0	0	0	0	0
chr9	129610132	129611278	87	6	574	554	86	0	337	509	20	28	4	2	30	49	0	0	18	61	0	0
chr9	111895814	111897247	0	0	6	2	0	0	2	6	0	4	47	0	911	929	42	6	1099	1505	88	114
chr9	33816015	33817054	0	0	0	0	0	0	0	2	8	2	24	6	853	292	17	4	772	541	50	38
chr9	36037459	36037802	1	52	2	31	4	30	2	128	8	2	5	17	0	0	2	4	3	0	20	15
chr9	15379568	15379905	0	2	44	49	0	0	40	6	10	13	1	11	6	0	8	4	9	0	6	5
chr9	34879786	34880199	7	40	0	2	4	40	0	0	7	7	2	4	0	0	2	13	0	0	1	0
chr9	34935500	34936895	23	91	14	0	27	98	0	0	58	75	12	25	2	2	10	38	6	0	13	34
chr9	41104657	41106302	0	5	2	2	4	3	2	0	18	13	137	399	45	86	119	378	43	116	460	401
chr9	2843332	2844047	0	0	40	197	4	1	59	183	6	15	0	0	4	13	0	0	7	28	2	8
chr9	113056272	113057360	0	0	0	2	0	0	0	2	0	0	28	10	60	465	36	6	118	684	34	54
chr9	31937854	31938284	8	4	57	141	6	4	38	13	20	24	6	17	9	8	21	11	2	0	31	29
chr9	76570905	76572478	0	54	0	54	2	62	0	22	14	18	3	7	0	0	14	23	2	8	16	14
chr9	38938835	38941343	187	59	1457	336	192	109	1213	212	547	650	0	0	0	0	0	0	0	0	0	0
chr9	136675193	136675696	30	2	252	71	21	2	89	26	34	36	2	0	15	19	0	0	4	34	2	0
chr9	63813426	63813866	4	22	41	256	12	13	41	326	39	62	22	21	4	16	30	11	5	16	73	67
chr9	41259773	41261461	62	201	7	7	80	275	7	29	93	109	17	89	2	0	24	144	1	2	72	79
chr9	41218776	41222884	105	226	6	8	69	318	17	22	136	165	66	263	9	12	41	362	8	30	101	70
chr9	38242600	38243086	15	4	21	103	31	2	76	189	13	24	18	3	6	27	19	13	18	24	18	6
chr9	113275139	113275612	0	0	0	2	0	0	1	0	0	0	10	0	240	468	14	2	183	536	18	31
chr9	33131443	33132682	0	0	0	0	0	0	1	0	0	0	13	6	272	86	30	9	319	66	60	53
chr9	133335073	133335805	2	0	35	192	8	0	73	106	18	22	0	0	9	37	0	0	0	26	8	8
chr9	131373684	131374242	8	2	191	221	26	2	177	302	19	14	0	0	41	26	0	0	43	56	14	4
chr9	19396834	19398020	0	0	0	0	0	0	0	0	0	0	6	4	248	117	8	6	532	83	36	49
chr9	66155714	66175786	35	103	0	0	23	128	0	14	56	65	997	5078	176	167	989	6669	231	222	2080	2311
chr9	27572082	27572831	0	0	0	0	0	0	0	0	0	2	16	0	125	295	28	2	175	150	48	90
chr9	113220887	113221346	0	0	0	0	0	0	0	0	0	0	12	0	227	347	2	2	223	342	34	28
chr9	27690518	27691287	18	10	94	377	20	12	116	560	63	61	12	1	50	98	17	4	74	182	26	30
chr9	138141968	138144673	0	2	4	0	4	1	2	0	6	2	63	241	23	21	67	258	16	12	269	231
chr9	68402771	68404983	0	0	0	0	0	0	0	0	2	6	95	260	21	0	73	333	10	13	296	351
chr9	122520077	122520816	0	31	2	0	8	22	0	0	17	16	8	2	0	0	14	4	0	4	14	8
chr9	177584	178494	8	0	154	245	14	0	160	207	24	16	4	0	57	43	0	0	96	44	0	8
chr9	129335187	129335727	0	0	47	0	0	0	9	10	18	2	0	0	15	2	0	0	7	2	0	2
chr9	42845450	42848774	0	12	0	0	0	3	0	0	6	12	44	266	6	32	63	278	12	16	159	232
chr9	120843456	120844058	0	0	0	0	0	0	0	0	0	2	0	0	166	281	1	1	180	369	24	17
chr9	4225874	4226605	0	0	0	0	0	0	0	0	0	0	5	0	535	90	23	2	357	30	12	6
chr9	121975209	121975975	0	0	0	0	0	0	2	0	4	2	14	12	197	70	10	10	223	22	29	36
chr9	33818097	33818576	1	0	16	23	0	0	8	7	0	0	2	0	5	2	0	0	10	8	0	1
chr9	138154057	138156753	0	0	4	0	0	2	0	0	0	2	40	170	19	10	39	136	8	14	161	149
chr9	62895960	62898885	125	53	1043	2889	145	52	1154	2678	335	368	21	2	255	669	21	4	318	750	59	81
chr9	68343493	68347030	81	303	16	14	112	429	23	0	141	115	40	145	0	4	34	213	14	0	48	49
chr9	130911682	130915186	59	226	12	175	38	170	18	158	115	155	85	228	10	82	92	283	28	86	210	187
chr9	41322603	41329147	107	431	24	2	90	627	6	28	320	381	121	533	12	10	118	812	22	24	365	364
chr9	129413978	129414674	0	0	0	3	0	0	0	0	0	0	4	0	255	188	10	1	230	108	18	8
chr9	136992561	136993243	0	0	0	0	0	0	0	3	0	2	0	0	106	256	12	0	88	329	8	18
chr9	124045111	124045869	15	42	10	104	8	49	6	54	26	11	14	36	4	54	7	52	2	39	33	26
chr9	126986744	126987334	0	0	0	1	0	0	0	0	0	0	6	0	216	52	16	2	300	44	16	26
chr9	137069245	137069792	0	0	0	0	0	0	2	3	0	0	5	0	88	314	10	2	27	277	14	8
chr9	79571981	79572567	0	0	0	0	0	0	0	0	0	0	2	0	184	201	2	1	206	136	12	10
chr9	122531507	122533976	41	111	6	0	17	170	1	2	106	121	36	49	6	0	29	53	2	0	53	96
chr9	127068852	127069943	4	0	57	4	2	2	83	16	10	4	0	0	26	0	0	0	34	1	2	2
chr9	124040942	124041384	56	22	10	112	75	9	10	98	18	9	56	20	0	2	118	13	0	6	26	42
chr9	135440455	135441662	30	52	9	22	44	35	2	2	50	46	25	82	6	10	27	39	15	16	49	71
chr9	68364992	68367940	45	141	6	26	47	240	6	26	97	83	34	108	12	14	34	272	12	0	55	68
chr9	136168043	136169210	20	127	9	0	25	85	0	0	42	54	12	78	10	3	28	73	8	0	18	22
chr9	708008	708383	4	8	22	28	1	0	13	34	8	16	7	2	30	83	2	0	16	33	31	23
chr9	37669087	37669925	19	57	2	16	3	65	2	4	22	28	8	16	10	12	16	79	10	9	22	38
chr9	135012102	135013091	16	58	0	8	16	44	0	14	17	34	10	35	10	0	4	65	0	2	39	52
chr9	76460154	76460501	0	0	0	1	0	0	0	0	0	0	9	4	41	186	13	0	46	167	4	19
chr9	74787109	74787457	4	50	0	0	11	58	0	28	10	2	8	47	2	0	9	32	0	0	14	11
chr9	21397640	21398148	14	26	8	20	10	29	4	0	13	20	9	33	4	0	19	58	0	0	24	28
chr9	68329724	68330798	12	49	0	0	15	62	0	4	43	47	4	49	0	0	10	46	0	0	32	37
chr9	4143565	4143958	0	0	76	10	6	1	40	19	3	0	1	0	35	2	2	1	27	0	4	12
chr9	62833115	62837541	125	467	27	176	101	385	33	94	216	252	186	662	26	83	162	678	32	23	282	298
chr9	62800986	62803182	210	429	1225	5375	282	235	1852	5799	315	384	168	265	493	2764	234	221	893	2611	358	381
chr9	33817203	33817587	0	0	6	18	0	0	8	9	0	0	0	0	4	11	0	0	5	7	0	0
chr9	127540700	127541650	33	0	190	42	14	0	143	72	42	34	20	0	87	36	22	0	108	8	60	60
chr9	109476627	109477243	0	0	2	0	0	0	0	4	0	0	2	0	247	52	6	4	299	74	10	16
chr9	4531101	4531971	22	10	54	30	18	10	85	57	48	51	32	29	42	58	22	19	111	55	33	40
chr9	126513704	126516664	47	118	10	27	27	109	0	18	37	73	30	133	10	8	24	145	2	8	84	96
chr9	136335564	136336721	33	73	12	76	18	53	4	16	14	22	32	93	26	34	29	74	3	22	55	41
chr9	134177057	134179557	56	237	6	13	26	161	24	31	135	94	27	245	8	42	12	180	4	12	106	77
chr9	138126117	138126457	43	6	2	4	67	18	0	0	15	27	29	6	0	0	45	0	9	0	8	12
chr9	131276433	131277574	8	58	6	150	4	33	4	182	16	16	9	8	0	78	8	4	8	107	30	22
chr9	128099995	128100707	0	0	0	0	0	0	0	0	0	0	0	0	63	167	10	0	113	105	16	6
chr9	130448086	130448443	4	0	36	84	8	2	10	24	22	6	4	0	18	48	4	0	15	19	18	14
chr9	69863863	69864842	9	32	8	0	16	71	4	2	18	23	12	36	0	2	8	75	0	0	18	19
chr9	133458971	133459379	4	4	6	102	7	8	34	52	8	8	5	7	7	43	9	6	25	47	12	18
chr9	32171678	32172332	26	31	2	0	21	45	0	0	8	17	5	32	2	0	11	54	2	0	21	38
chr9	41294715	41299890	75	328	18	8	116	470	10	38	96	172	124	666	40	22	191	907	31	32	361	341
chr9	136521945	136522445	18	4	84	26	3	0	22	0	15	24	5	3	40	16	16	4	23	0	22	15
chr9	4292993	4293673	13	0	57	26	6	4	84	12	13	22	10	0	38	14	13	0	71	10	21	20
chr9	69101270	69101713	12	0	59	112	4	4	57	72	20	14	13	2	54	60	9	5	49	23	19	19
chr9	42898151	42899639	0	0	0	0	0	0	0	0	4	4	37	180	3	5	63	249	6	18	141	161
chr9	124052831	124053785	6	56	0	4	14	56	2	4	9	40	14	45	4	0	7	43	0	10	30	42
chr9	137076895	137077308	2	8	48	147	0	14	20	98	8	4	12	12	20	86	8	15	32	26	0	18
chr9	130243095	130243585	76	2	29	114	66	6	6	88	17	17	99	6	7	35	93	11	21	20	33	35
chr9	110192913	110194579	16	0	351	106	22	6	380	84	24	32	16	12	208	38	12	6	215	59	20	36
chr9	115077719	115078673	8	46	0	0	6	18	1	0	9	7	4	48	0	0	2	8	0	0	12	18
chr9	136519756	136520835	20	9	248	67	28	8	83	51	42	57	28	12	165	57	14	2	74	70	48	32
chr9	111975170	111975651	6	1	39	6	17	6	35	8	19	16	8	4	31	0	18	7	41	16	21	30
chr9	116277734	116278817	10	51	6	0	10	45	0	0	20	26	2	44	0	0	8	69	0	0	18	19
chr9	137610359	137612179	2	0	58	6	6	0	20	0	8	14	54	0	1999	665	46	0	2077	567	100	106
chr9	110214544	110214971	10	0	29	31	12	2	40	28	11	6	9	0	46	18	20	0	27	4	18	14
chr9	136639698	136641496	24	122	10	14	39	104	8	23	64	56	43	169	14	12	41	157	8	35	113	78
chr9	34958396	34958781	0	0	0	0	0	0	0	0	0	2	9	37	0	101	13	49	12	68	20	20
chr9	71767900	71769440	0	0	18	18	8	0	10	21	2	2	161	0	588	979	181	2	660	1242	84	84
chr9	127448501	127448989	6	0	47	145	2	0	38	100	10	20	6	0	38	67	8	2	14	56	20	6
chr9	130461283	130461754	46	6	23	40	96	0	5	0	20	23	42	1	0	16	77	5	10	0	21	12
chr9	113791	117147	22	46	2	15	18	28	0	4	73	66	221	828	38	505	231	684	48	290	785	697
chr9	132672138	132672612	12	2	71	123	9	2	31	124	8	16	8	4	45	68	6	0	59	57	14	20
chr9	128655178	128656211	2	0	15	31	5	0	8	30	20	14	0	0	14	30	0	0	11	12	8	4
chr9	110196030	110197027	13	4	88	4	12	0	76	0	34	25	12	6	36	4	8	9	87	0	29	29
chr9	136347354	136352147	39	152	12	24	40	139	18	20	105	90	66	228	13	39	46	223	7	50	186	175
chr9	133347735	133348188	0	0	1	4	0	0	7	9	0	0	7	0	257	352	11	0	151	244	28	10
chr9	37064078	37064587	2	23	2	0	4	35	4	0	11	21	4	19	0	5	11	41	0	0	10	25
chr9	126517861	126519503	18	101	4	0	0	88	0	0	20	17	6	74	0	0	16	58	0	0	16	22
chr9	136344360	136345418	24	92	8	8	19	36	12	16	40	32	23	81	2	54	26	90	18	6	66	61
chr9	131779625	131781982	36	70	4	0	17	90	10	16	54	29	21	85	0	0	26	93	0	26	67	55
chr9	69295365	69297376	13	51	0	0	11	65	0	18	20	52	10	66	2	2	10	88	8	6	39	40
chr9	78719017	78719782	0	27	0	0	3	41	8	0	6	15	2	25	0	0	7	41	0	0	16	10
chr9	132986548	132987561	28	58	0	0	28	82	6	50	49	59	16	110	2	2	37	121	11	10	75	51
chr9	178792	179058	1	0	4	19	0	0	13	25	9	17	0	0	2	12	0	0	4	9	2	0
chr9	998581	998998	67	2	0	0	63	8	0	0	15	20	3	0	0	0	1	0	0	0	0	1
chr9	40754751	40755064	0	0	32	67	7	0	52	28	2	6	0	0	0	0	0	0	0	0	0	0
chr9	67287950	67288946	175	98	195	703	216	67	411	909	222	258	0	0	0	0	0	0	0	0	6	6
chr9	37658219	37658706	4	34	0	2	10	38	0	0	12	18	3	29	0	0	4	63	0	0	10	10
chr9	36193349	36194492	10	0	84	267	2	0	49	134	42	34	2	0	58	121	18	0	26	76	30	32
chr9	37654187	37655798	27	40	4	0	14	93	4	18	30	18	14	68	8	0	30	93	2	0	43	48
chr9	74766952	74767669	5	33	0	8	1	44	0	0	14	8	13	44	4	0	6	22	2	0	14	16
chr9	37421949	37423208	21	0	360	524	19	4	217	454	34	51	9	0	163	163	13	0	139	354	44	56
chr9	38709900	38711419	15	87	0	0	24	54	2	0	56	43	20	79	12	8	18	71	8	8	59	41
chr9	3134642	3135435	6	36	0	0	10	55	8	0	16	11	10	53	6	0	10	44	0	0	27	12
chr9	69484929	69485911	22	2	216	26	26	2	273	4	34	30	17	16	139	36	18	4	155	26	30	40
chr9	128069792	128070339	6	0	35	144	0	2	55	65	21	26	6	2	22	81	2	0	37	32	1	8
chr9	135268147	135268970	6	81	0	0	6	34	0	20	26	34	2	52	6	0	23	69	4	1	34	41
chr9	130906191	130908837	34	99	16	14	9	78	10	10	51	65	30	146	10	6	41	174	8	10	84	77
chr9	41388718	41389940	28	11	272	70	36	7	258	122	81	65	42	10	380	92	15	13	388	103	81	79
chr9	130918506	130920206	18	129	3	0	6	78	1	8	36	45	14	83	0	20	23	97	6	0	48	41
chr9	134964852	134966149	30	102	11	6	6	64	0	0	44	30	30	73	0	0	17	72	0	10	75	54
chr9	62857854	62860163	2	12	0	4	6	24	4	0	6	4	86	239	26	38	76	305	22	36	95	89
chr9	71325438	71325839	0	20	0	0	0	32	0	0	6	10	5	18	2	0	7	17	0	12	10	4
chr9	116566724	116567739	25	2	209	3	18	2	116	24	33	48	17	9	118	30	20	2	70	52	64	50
chr9	133670231	133673706	59	319	22	7	41	203	7	0	145	137	43	215	24	26	73	288	4	26	257	227
chr9	71270291	71272101	5	64	2	0	15	55	4	2	15	17	12	50	6	10	16	60	10	0	14	19
chr9	134070467	134075673	37	395	14	35	27	334	16	28	139	132	69	398	16	15	77	467	12	52	137	150
chr9	15095695	15096384	8	40	2	0	20	32	2	4	12	8	6	34	0	0	16	65	2	0	11	10
chr9	126178944	126179920	11	45	0	0	8	61	4	0	10	16	8	45	0	2	5	72	0	0	15	25
chr9	76906754	76909856	10	89	11	0	26	100	2	12	26	33	11	65	13	0	20	166	0	0	59	39
chr9	126566162	126566709	1	47	0	0	6	39	0	0	12	26	8	54	0	0	4	30	6	0	12	23
chr9	32712153	32713359	24	93	0	4	26	139	2	0	29	35	6	106	2	0	26	103	0	10	17	26
chr9	112069065	112069968	5	0	90	4	10	4	144	42	14	16	2	10	46	14	20	0	141	0	28	18
chr9	109570355	109570769	12	31	0	0	12	44	0	0	8	20	8	48	0	10	11	35	0	0	24	14
chr9	32733304	32733879	16	41	2	0	17	74	0	2	16	9	25	55	2	0	6	80	0	0	23	24
chr9	132236736	132236990	56	10	0	0	10	12	0	2	4	6	16	4	0	0	35	9	11	0	11	16
chr9	134137382	134137825	2	2	43	67	2	0	23	81	18	29	8	2	25	36	10	2	32	72	18	19
chr9	130427603	130427933	8	0	41	7	2	0	19	0	9	17	2	2	15	22	6	0	26	0	13	2
chr9	128415594	128415880	10	5	97	56	8	6	39	10	0	6	6	0	59	68	1	11	17	12	9	7
chr9	35815772	35816260	0	2	24	109	6	0	58	153	0	0	2	0	4	87	2	0	14	72	6	0
chr9	21299744	21301602	14	79	0	8	12	83	8	0	31	24	16	49	2	0	21	128	4	14	34	37
chr9	34074640	34075127	7	0	15	8	3	6	10	26	6	11	6	2	6	31	6	1	7	27	0	0
chr9	79974739	79976339	16	39	0	0	10	62	0	36	18	19	9	75	0	6	24	95	4	0	25	27
chr9	34552408	34555226	14	86	8	2	29	83	0	32	52	46	30	95	20	12	34	153	10	10	126	83
chr9	130529609	130532278	24	119	14	0	20	77	4	0	42	51	24	80	14	10	29	172	0	0	51	43
chr9	132179392	132181892	47	60	6	6	18	90	2	18	49	44	21	68	2	0	41	120	6	2	133	113
chr9	19647100	19648154	3	18	1	0	2	34	0	0	7	15	2	14	0	0	4	47	0	0	19	20
chr9	130896682	130899556	26	132	0	34	26	141	9	2	100	92	51	179	11	11	39	166	4	12	96	84
chr9	129489207	129489699	2	0	33	21	6	0	62	14	17	33	2	0	35	31	4	0	46	20	14	12
chr9	37663564	37667309	50	134	7	14	13	132	3	20	47	42	40	128	4	18	39	274	12	16	70	89
chr9	135787011	135789662	34	136	0	28	18	66	6	0	75	62	28	122	2	36	30	96	2	4	106	94
chr9	136122880	136123144	0	0	0	0	3	0	0	0	0	0	62	13	10	49	118	7	2	17	9	10
chr9	112070418	112070812	7	2	28	10	10	0	49	0	6	6	5	0	15	0	13	0	61	0	3	6
chr9	69288374	69291130	32	106	8	0	20	99	14	2	38	28	23	100	10	11	21	181	4	1	22	42
chr9	2949783	2951357	9	25	4	4	2	68	0	0	14	12	6	29	0	0	16	77	0	0	18	15
chr9	33657498	33658420	12	27	0	0	6	45	2	0	11	13	0	36	2	0	4	65	3	6	27	12
chr9	134261622	134264898	51	214	4	20	29	147	2	14	149	132	68	264	0	14	57	194	16	35	138	131
chr9	22661686	22663370	15	84	4	10	13	86	0	0	51	60	14	100	0	2	26	142	6	0	19	23
chr9	4529586	4530057	6	0	46	14	3	0	61	14	2	6	5	1	34	2	11	2	68	2	11	7
chr9	41187799	41189578	33	4	458	760	49	15	617	785	116	142	39	1	1096	1245	51	4	1201	1314	63	95
chr9	35993252	35994614	8	64	18	0	31	79	24	8	43	51	30	131	8	8	38	145	0	18	44	86
chr9	36257181	36257972	12	0	110	211	9	0	90	191	6	6	6	0	39	161	8	2	72	134	2	0
chr9	36002256	36004134	35	97	12	0	22	84	9	4	45	38	15	120	8	0	19	149	2	2	56	76
chr9	126035245	126037326	16	143	0	4	18	80	0	8	67	65	48	86	8	6	14	124	1	24	69	56
chr9	135250911	135252033	12	85	2	0	23	78	10	0	22	29	30	78	4	24	17	56	8	6	66	86
chr9	124020693	124022089	18	122	3	4	3	57	4	10	24	12	12	112	2	0	10	90	0	0	21	31
chr9	135173652	135174647	19	79	0	2	20	57	0	0	57	77	37	76	10	0	8	64	3	0	83	90
chr9	130426663	130427070	6	2	86	12	2	0	25	0	10	9	10	4	62	6	7	2	30	0	18	10
chr9	75194087	75195357	28	39	2	0	6	41	0	0	13	20	18	38	0	0	12	79	0	0	14	17
chr9	111597807	111598739	44	0	97	275	63	5	84	151	20	19	107	0	43	105	169	1	37	136	18	19
chr9	131012494	131013501	10	25	0	0	12	34	2	18	21	31	18	61	1	0	14	35	1	18	40	30
chr9	122551426	122552648	4	52	2	0	6	79	2	0	24	21	12	36	10	0	29	47	0	0	30	52
chr9	134794371	134798605	68	387	14	6	40	212	12	16	116	142	94	359	6	10	68	309	12	26	232	273
chr9	133012491	133014655	32	112	0	32	43	131	2	0	44	70	31	133	12	0	46	186	0	12	77	73
chr9	36470435	36471588	4	0	31	26	10	2	14	10	4	6	76	7	750	439	59	17	532	418	223	283
chr9	113222895	113223272	0	0	42	83	7	2	20	16	6	4	0	0	24	69	6	2	27	7	4	12
chr9	69093949	69094463	6	0	49	10	4	0	32	0	6	16	6	2	50	0	8	4	31	7	19	18
chr9	41304204	41314310	148	474	28	18	140	819	38	34	210	248	316	990	73	35	358	1824	92	46	622	712
chr9	135123718	135125142	34	135	4	10	22	92	0	0	53	42	26	118	2	0	30	138	5	6	90	102
chr9	129640785	129641384	6	0	67	179	12	0	27	136	16	28	16	3	52	139	10	3	44	96	16	10
chr9	33654123	33656084	4	133	0	8	20	110	0	4	14	32	22	99	2	0	9	138	8	0	40	30
chr9	135779861	135781489	32	114	4	40	30	80	2	16	103	61	38	185	2	28	58	120	6	1	125	107
chr9	63816806	63818255	131	205	32	102	96	163	43	89	328	321	331	610	50	120	273	349	43	115	656	650
chr9	72125165	72125516	16	3	36	0	6	0	62	1	11	21	1	7	53	0	6	6	48	0	18	29
chr9	108031254	108033006	35	9	347	176	37	15	271	28	71	96	37	22	422	62	46	31	375	42	79	64
chr9	135634538	135636949	22	129	2	24	16	83	0	2	54	56	44	140	4	6	26	106	16	0	48	67
chr9	19126391	19127297	19	8	3	0	2	2	6	6	10	18	10	0	219	393	26	11	258	486	20	26
chr9	116547688	116548388	22	14	68	24	18	6	35	38	24	28	22	4	128	31	14	7	79	0	40	37
chr9	134270466	134270830	4	33	0	0	7	38	0	5	22	21	4	50	2	1	22	47	0	4	22	16
chr9	134065420	134065947	22	3	105	120	8	2	83	108	19	27	23	6	89	103	23	10	76	142	48	40
