chr	start	end	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	new_fdr
chr1	158999968	159055155	IFI16	10.5167806047897	-1.93658177193229	1.21188461582076	-1.5979918769912902	0.11004478489813699	0.904012765658528	1.0
chr1	164639565	164639671	RNU6-171P	6.42745226114831	-2.01800693834142	1.2492979268563502	-1.6153128048642502	0.10624297205777	0.904012765658528	1.0
chr1	175156986	175192999	KIAA0040	181.818212067089	0.7877838103008091	0.49280054388538397	1.5985855130956	0.10991273078237598	0.904012765658528	1.0
chr1	45510914	45542732	PRDX1	2.53360539860131	3.5435549821247703	2.2451445229835896	1.57831932236403	0.114492269094405	0.9318398567961299	1.0
chr1	23019443	23083689	KDM1A	28.1894335538828	-1.0294069719735799	0.661648773917348	-1.5558208713648602	0.11975069364277	0.9347464855064219	1.0
chr1	219685427	219958647	SLC30A10	2.9888747584016095	3.43042991585106	2.2046006111145298	1.5560323709231	0.11970039501808001	0.9347464855064219	1.0
chr1	148402516	148432545	PDE4DIPP6	5.68298569919348	2.0488401614982803	1.31836623343212	1.5540751192971	0.12016649927443199	0.9347464855064219	1.0
chr1	7784291	7845177	PER3	10.801545329095301	-1.6021510431564399	1.05049195869739	-1.52514355763666	0.127223294958872	0.9419300223494059	1.0
chr1	239386565	239915452	CHRM3	23.1257242820908	-1.15326699731373	0.757277466652271	-1.52291207397472	0.1277807046452	0.9419300223494059	1.0
chr1	10398592	10420511	PGD	74.55421676721491	-0.8624471737846741	0.563888769798186	-1.5294632913036101	0.126149632612843	0.9419300223494059	1.0
chr1	165724293	165827755	TMCO1	13.3018902383847	1.50952549198246	0.9871760379706421	1.52913506195473	0.12623096491563598	0.9419300223494059	1.0
chr1	9728926	9823984	CLSTN1	2.1719227944557398	3.7793033931531204	2.46493720997214	1.5332250159815801	0.12522042257444801	0.9419300223494059	1.0
chr1	9100305	9129102	GPR157	3.4622625017126696	3.1690480513168997	2.0850897125967602	1.5198617268943302	0.128545731369232	0.9419300223494059	1.0
chr1	46632737	46673867	ATPAF1	22.5263854115786	-1.17935025001171	0.7841954986723109	-1.50389826517548	0.13260756378806499	0.955426627620568	1.0
chr1	230906243	230978875	TTC13	103.748572752456	-0.7615021339733821	0.509475256559603	-1.49467932773747	0.134998151892019	0.964742890350285	1.0
chr1	31409565	31434680	SERINC2	2.20468890277265	3.3132592639332996	2.22732950571544	1.48754787086119	0.13687016971882598	0.9702328966358729	1.0
chr1	230057990	230282122	GALNT2	40.4389875851159	0.963969858326822	0.650878307832079	1.48102932103787	0.138598760312721	0.974626482519055	1.0
chr1	198777861	198937471	MIR181A1HG	3.5955417344232403	-3.18589436498652	2.17461773071132	-1.4650365073333702	0.142910957699755	0.9969740620482941	1.0
chr1	24356999	24416934	STPG1	45.412387602989206	-0.317636176543485	0.615316204088411	-0.516216173786714	0.6057034352366141	1.0	1.0
chr1	24415802	24472976	NIPAL3	28.769093695184	-0.253271272735666	0.689732494995312	-0.367202175587489	0.713468216624372	1.0	1.0
chr1	33007940	33080996	AK2	350.848721074937	0.0410160138175015	0.447536573246574	0.0916484065647599	0.926977390380312	1.0	1.0
chr1	54779712	54801323	TTC22	26.7689085699756	0.973386224976921	0.7295276365762899	1.33426915743051	0.18211566176950303	1.0	1.0
chr1	112523514	112620825	ST7L	14.5472852757624	0.0667479889360369	0.85913213039737	0.0776923439065936	0.9380727843760529	1.0	1.0
chr1	6634168	6701924	DNAJC11	3.885944075712	0.131509299656718	1.49784358849624	0.087799087078743	0.930036363370063	1.0	1.0
chr1	1751232	1780457	NADK	245.217559352541	-0.0365067817152875	0.551824112808947	-0.06615655399590499	0.947253185846638	1.0	1.0
chr1	114716913	114758676	CSDE1	23.647198498111898	-0.245706525872159	0.7699601071746709	-0.31911591728273603	0.7496386139503091	1.0	1.0
chr1	41027200	41242154	SCMH1	2.6950960063822	-1.63370167978889	1.8011577704475001	-0.907028638242497	0.36439165308265903	1.0	1.0
chr1	23791145	23795539	LYPLA2	7.4248159128310895	0.7642560891707242	1.10570564200345	0.691193080814845	0.48944421151349	1.0	1.0
chr1	149928651	149936879	MTMR11	319.74366559899397	-0.128635560290592	0.451820565743403	-0.28470496928120503	0.7758701832095211	1.0	1.0
chr1	32108056	32176563	KPNA6	5.704495935336231	-0.374337212816997	1.31719525906949	-0.28419265119542	0.7762627468902329	1.0	1.0
chr1	12166991	12209228	TNFRSF1B	4.40593426417787	0.901044378470686	1.46216816443793	0.616238542450455	0.537737093960628	1.0	1.0
chr1	109213918	109238182	SARS1	13.1748472119082	-0.262270742456975	0.840268110956205	-0.312127449604766	0.7549436661275309	1.0	1.0
chr1	244408494	244451909	ADSS2	8.84381377316985	-0.791542772565853	1.00096176576213	-0.790782225296266	0.429071084008341	1.0	1.0
chr1	16246840	16352480	FBXO42	58.445527038192104	-0.0351349987234894	0.567305866769055	-0.061933078400179	0.950616125296783	1.0	1.0
chr1	39838110	39883511	TRIT1	63.2793170061868	0.656546595974275	0.550398822317682	1.19285610606799	0.232925732301573	1.0	1.0
chr1	42153410	42155820	GUCA2B	4.12266169044052	0.46500506890816895	1.4947562307357498	0.311090905223579	0.75573151494582	1.0	1.0
chr1	186311652	186375693	TPR	4.6524557903903	2.1036243007052	1.56864921356503	1.3410418865568798	0.17990685348025698	1.0	1.0
chr1	12230030	12512047	VPS13D	24.365112746689896	-0.18859231290100698	0.736114397321399	-0.256199734154452	0.7977966138949959	1.0	1.0
chr1	9234774	9271337	H6PD	37.8166746167248	1.39382141037195	1.19135135206566	1.16994991272326	0.24202112590944397	1.0	1.0
chr1	7771296	7781432	VAMP3	100.95909006965401	-0.34446128113856	0.5487432692178711	-0.6277275740065551	0.530182418670758	1.0	1.0
chr1	36224432	36305357	THRAP3	137.086841667856	0.0928086312823363	0.505309197899915	0.18366701351974699	0.854274688032789	1.0	1.0
chr1	235131634	235328219	ARID4B	134.009224395887	0.772452693360957	0.611243047519124	1.26374066174845	0.20632312542085202	1.0	1.0
chr1	10210570	10381603	KIF1B	96.5613736266883	0.0399488335195147	0.579945467099591	0.0688837757786191	0.9450821328938891	1.0	1.0
chr1	179293714	179358680	SOAT1	56.4248943794465	0.34313650115460903	0.927502779013845	0.36995738332929207	0.711414244187343	1.0	1.0
chr1	16740273	16972964	CROCC	13.3907231416558	0.45028373634669294	0.9958807734867071	0.452146229081411	0.651163641932381	1.0	1.0
chr1	203626787	203744081	ATP2B4	24.209468331668	0.0453933220717395	1.03028395839566	0.044059039939266	0.964857342451611	1.0	1.0
chr1	234391313	234479179	TARBP1	16.970041500615803	0.161274951723794	0.943757868442213	0.170885941316704	0.864313451263133	1.0	1.0
chr1	29236516	29326813	PTPRU	57.302358891798605	-0.0842394913305052	0.7563053812288549	-0.11138290619277601	0.9113127145926461	1.0	1.0
chr1	109548615	109600195	GNAI3	204.764188127514	0.0538833693039971	0.489950031438039	0.109977274918925	0.9124273975618459	1.0	1.0
chr1	117929720	117966543	WDR3	2.21585651428461	-0.758883165294441	2.0459160434487798	-0.370925858724486	0.7106927544213242	1.0	1.0
chr1	15836095	15940456	SPEN	50.2187510680898	-0.0497415404953673	0.621007712697172	-0.0800981042237446	0.9361592305152209	1.0	1.0
chr1	212363928	212414901	PACC1	15.598844789991801	0.00668159314772597	0.871429772563534	0.00766739140443911	0.993882366718303	1.0	1.0
chr1	212285410	212361853	PPP2R5A	29.552659199285998	0.27639518192219104	0.804992778740634	0.343351132111515	0.731334318258354	1.0	1.0
chr1	40691648	40771603	NFYC	29.287263127544104	-0.32239613767164005	0.710996893133544	-0.45344240007963793	0.6502302109207561	1.0	1.0
chr1	43363398	43368074	ELOVL1	10.644889985178802	0.6650556276537889	0.982280634967827	0.677052569274738	0.498372601018053	1.0	1.0
chr1	92508696	92792404	EVI5	39.560399309792295	-0.21333984792479999	0.7459678913381981	-0.28599065777762606	0.774885276874335	1.0	1.0
chr1	93866284	93879918	DNTTIP2	149.11296153668502	-0.23853026667960503	0.579651396584678	-0.411506412448986	0.680701240222628	1.0	1.0
chr1	218285293	218337983	RRP15	5.27547215855116	-0.47580436633827394	1.56018120153792	-0.304967375500524	0.7603910000060848	1.0	1.0
chr1	2050411	2185395	PRKCZ	7.30006738685241	-1.02785044867589	1.08836727081313	-0.9443966905656491	0.34496697201478993	1.0	1.0
chr1	229440259	229508341	NUP133	133.561954556508	0.11098778735410901	0.700239968529292	0.15849964632441002	0.8740630993324301	1.0	1.0
chr1	5990927	6101193	KCNAB2	16.8429247373844	1.21000850792603	0.8486235275113809	1.42584841063083	0.15391210354084697	1.0	1.0
chr1	44850522	44986722	EIF2B3	26.3846020150432	-0.25591013277629604	0.821701644793426	-0.311439236367394	0.7554667296586021	1.0	1.0
chr1	8861000	8879190	ENO1	79.49717615702329	-0.523132744175156	0.575684782941797	-0.90871386508065	0.363501183470628	1.0	1.0
chr1	17539698	17697874	ARHGEF10L	7.88938330133607	-0.107740993848105	1.1133801367401202	-0.0967692796851586	0.9229096206673141	1.0	1.0
chr1	20806292	21177285	EIF4G3	52.6900367156629	0.0559154399600963	0.6277674311560311	0.0890703104127722	0.9290260324462221	1.0	1.0
chr1	178094104	178484147	RASAL2	4.86400599637872	0.222253917358965	1.41898259643229	0.156629065020087	0.875537194686821	1.0	1.0
chr1	169921326	170085208	KIFAP3	6.9795896460122195	1.05124219902959	1.1132714518609401	0.944282005320756	0.34502555894397496	1.0	1.0
chr1	171314183	171342084	FMO4	3.68107540655936	-0.4131270921962821	1.5385042107174	-0.268525161854216	0.7882951094632131	1.0	1.0
chr1	173714941	173786692	KLHL20	2.12585711309558	-0.0353631901271824	2.00728475182206	-0.0176174257763291	0.9859440550749891	1.0	1.0
chr1	208022242	208244384	PLXNA2	104.427749064332	-0.322736828082165	0.7290506129353009	-0.442680963922056	0.657996513347994	1.0	1.0
chr1	21596221	21669357	RAP1GAP	11.5174010103827	-0.163183300005138	1.07968420082538	-0.151139842446884	0.879865403756813	1.0	1.0
chr1	202331657	202341980	UBE2T	10.4974344741858	-0.455827033942582	1.02103114297311	-0.446437933925576	0.6552809364777139	1.0	1.0
chr1	202348699	202592706	PPP1R12B	85.4855241625328	0.395657891140076	0.544746947351425	0.7263150221653829	0.46764567227283	1.0	1.0
chr1	1216909	1232067	SDF4	152.271226399071	-0.0533578614037336	0.514034531283267	-0.10380209529995502	0.9173264036453141	1.0	1.0
chr1	46557407	46616843	MKNK1	13.900933269524	0.156971066838057	0.8365464404720581	0.18764178441722698	0.851157468763954	1.0	1.0
chr1	100345001	100520277	CDC14A	4.53936589780751	0.134996511498248	1.34717246540963	0.10020729710891198	0.920179752921962	1.0	1.0
chr1	16467436	16499257	CROCCP3	4.7200114336439	0.5242150973687429	1.2762845039206598	0.410735299032771	0.6812666404872261	1.0	1.0
chr1	113761832	113812476	RSBN1	27.072244919163698	-0.0819670952325684	0.6768150110066511	-0.12110708819926401	0.903606214932917	1.0	1.0
chr1	113390515	113685923	MAGI3	26.754351677830602	-0.920203196758135	0.7343412847232801	-1.25310018093957	0.210169250212732	1.0	1.0
chr1	161749758	161757238	DUSP12	14.1877546397699	0.35938809285052703	0.9542293035296372	0.376626552466133	0.7064511524003659	1.0	1.0
chr1	53916574	53945699	HSPB11	2.19403736414891	-2.8318108144966696	2.28553087292322	-1.2390166538747098	0.21533933064559801	1.0	1.0
chr1	11934205	11975538	PLOD1	180.636134102118	-0.15681212405886902	0.5503511466323621	-0.284931039061904	0.7756969754643119	1.0	1.0
chr1	40344850	40423326	SMAP2	2.53908587550667	-0.73435534121996	1.9761498047003898	-0.37160914596315103	0.7101838785205179	1.0	1.0
chr1	39692182	39763914	PPIE	49.315521966008504	0.536414339981587	0.596126995197143	0.8998323248290259	0.36820948920586	1.0	1.0
chr1	40258041	40294180	ZMPSTE24	178.173882003648	0.0923118677193495	0.555623900096802	0.166140923209507	0.8680460495975791	1.0	1.0
chr1	32221077	32245397	EIF3I	4.035117610444839	-0.651283673399946	1.37579025632681	-0.473388781760088	0.6359358319275501	1.0	1.0
chr1	108970214	109042113	WDR47	8.58611645103974	1.58297371034505	1.10949959975023	1.4267456344296296	0.15365322670489498	1.0	1.0
chr1	111414319	111427735	OVGP1	4.22426094669195	-1.07662984721134	1.4314305781300902	-0.7521355653990319	0.451969537854044	1.0	1.0
chr1	108134043	108200849	SLC25A24	30.0324081526296	0.8105405149429871	0.8381108121874109	0.967104233899014	0.33349192917207	1.0	1.0
chr1	159927039	159945613	IGSF9	160.957691224955	0.0759851965795765	0.657888647119829	0.115498567899343	0.90804995553222	1.0	1.0
chr1	51287258	51345116	TTC39A	8.20403528639225	-0.7409798071608721	1.08996751919143	-0.679818246061638	0.496619552034239	1.0	1.0
chr1	51354263	51519266	EPS15	121.98119745722299	-0.583241637557095	0.6971525749441059	-0.8366054412175942	0.402814386073526	1.0	1.0
chr1	46246461	46278480	RAD54L	5.52576828999041	0.0655679292917749	1.37683854455696	0.0476220901506452	0.962017426606412	1.0	1.0
chr1	45786987	46036122	MAST2	105.964497985237	0.022242458148018996	0.634221763917313	0.0350704744199205	0.972023544922857	1.0	1.0
chr1	23428563	23484568	ASAP3	51.2713585156329	0.302338813094143	0.648560817861712	0.46616879214342	0.6410946856867429	1.0	1.0
chr1	27098809	27166981	SLC9A1	119.094481331691	-0.111355727409705	0.708743978143882	-0.157116999711704	0.8751526401443821	1.0	1.0
chr1	26900238	26946871	NUDC	50.743737879801394	-0.297543993245118	0.623865821958445	-0.47693587751139394	0.633407783096545	1.0	1.0
chr1	21678298	21783606	USP48	153.704309822556	0.484750397697477	0.540578898647031	0.896724601923452	0.36986588948974797	1.0	1.0
chr1	118883046	118989556	TBX15	5.31482898889649	-1.6050135298657	1.49654783245031	-1.07247726739064	0.28350571910907	1.0	1.0
chr1	119648411	119744218	PHGDH	12.43469902072	0.30204699077442304	0.895075239143555	0.33745430279518607	0.7357744549563371	1.0	1.0
chr1	35869808	35930532	AGO1	45.95634061773371	-0.646825763721094	1.17564986757501	-0.550185715629166	0.5821920000151249	1.0	1.0
chr1	218345336	218444619	TGFB2	2.87741024850013	2.39836134158308	2.44567203089151	0.980655341881152	0.32676273334267303	1.0	1.0
chr1	217426992	217631090	GPATCH2	41.210170293527	0.061622370891494006	0.606556124742316	0.10159384824887101	0.9190790625708329	1.0	1.0
chr1	6264269	6393767	ACOT7	4.6446981559138205	1.0160670315354499	1.3879149860535902	0.7320816056785642	0.46411876027100707	1.0	1.0
chr1	147541501	147626216	BCL9	12.008887251521099	1.06774549681959	0.972147825011379	1.09833655885317	0.272057553598495	1.0	1.0
chr1	54849627	54887195	DHCR24	84.36213023759359	-0.0437278628680819	0.6680327804157971	-0.0654576603873613	0.947809616118282	1.0	1.0
chr1	15526813	15592379	DNAJC16	11.8423306513671	-0.6060495319673189	0.9384299978311609	-0.6458121899001329	0.51840099258748	1.0	1.0
chr1	2321253	2391707	MORN1	15.296367259041	-1.17958936036347	0.834240689799097	-1.4139676651921	0.157371396651138	1.0	1.0
chr1	174999163	175012027	CACYBP	72.76460081787151	-0.153116444644756	0.633646000222319	-0.24164351166271802	0.809056403570291	1.0	1.0
chr1	52927276	53051698	SCP2	263.207240438062	0.23381960373965902	0.516025882636329	0.453116038569802	0.650465186904323	1.0	1.0
chr1	178725165	178921842	RALGPS2	7.77878983187156	0.57298441613723	1.07452886446551	0.53324246103174	0.593865752159209	1.0	1.0
chr1	178849535	178871077	ANGPTL1	8.35181654723873	0.184293943098863	1.09002814801608	0.169072645907621	0.865739500560896	1.0	1.0
chr1	179025804	179076567	FAM20B	31.377962533706498	0.980624059751884	0.7604345128792909	1.2895575399897001	0.197204326049106	1.0	1.0
chr1	54053584	54112519	TCEANC2	21.759738637568997	0.44769000662077596	0.904242265528145	0.49509962505379207	0.620529798475835	1.0	1.0
chr1	54026681	54053504	TMEM59	12.4137918394108	-0.434018061328809	0.9749693980058292	-0.44516070167590505	0.65620362414429	1.0	1.0
chr1	3630767	3652761	WRAP73	2.9318342320265605	0.31527995984296003	1.67015510907491	0.18877286195148102	0.8502708424290072	1.0	1.0
chr1	54184041	54225464	MRPL37	29.9268986537968	-0.607978185807028	0.751999744177011	-0.8084819051001141	0.41881321858334897	1.0	1.0
chr1	180154869	180204030	QSOX1	1610.17853507913	0.42415095265269004	0.5386302786362179	0.7874621414277271	0.43101138208328704	1.0	1.0
chr1	108746674	108809523	STXBP3	203.39571723513802	0.0373741880308437	0.60093722324801	0.0621931652508389	0.950409005294754	1.0	1.0
chr1	6613731	6624030	PHF13	45.9401595170191	0.15500543251999	0.7472010037306641	0.20744810532382998	0.8356599169846579	1.0	1.0
chr1	8004404	8026309	ERRFI1	2216.3764483619298	0.109979601424479	0.4316468131321529	0.254790717963225	0.7988847447244929	1.0	1.0
chr1	7954291	7985505	PARK7	18.979852802882398	0.366673190110056	0.8738749679594392	0.4195945685070539	0.6747816568879481	1.0	1.0
chr1	29147743	29181900	SRSF4	309.685205006599	-0.12053524654316901	0.451984204760063	-0.266680218630994	0.7897153857480459	1.0	1.0
chr1	29192657	29230942	MECR	43.9175324952237	0.23982173380653102	0.6177850701597479	0.388196065897995	0.697870944302204	1.0	1.0
chr1	110210314	110283100	KCNC4	16.0240491859368	-0.34575264684472196	0.9678807189149771	-0.35722650538211	0.720922244790817	1.0	1.0
chr1	184690237	184754907	EDEM3	283.413648015448	0.13868569517618398	0.710810659297542	0.195109194498068	0.845307464736608	1.0	1.0
chr1	111448864	111462773	ATP5PB	39.4243962519624	-0.215316315502382	0.610769283078534	-0.35253298007571204	0.724438589424668	1.0	1.0
chr1	111542218	111716691	RAP1A	10.0224010337999	0.540551612029618	0.952642578411639	0.5674233172853679	0.570426611678298	1.0	1.0
chr1	32292083	32333635	HDAC1	2.1328231708856698	2.32152798902474	2.28571745345987	1.0156670875967901	0.30978794592850106	1.0	1.0
chr1	112619805	112671616	CAPZA1	12.688341374421599	0.0725781657189765	0.8759013845226992	0.082861115419433	0.9339619730721541	1.0	1.0
chr1	32816767	32858875	S100PBP	37.7841644111976	0.0271935103047265	0.8748732658031791	0.0310827994952634	0.9752035070561791	1.0	1.0
chr1	32936445	32964809	RNF19B	5.60610668282243	1.61118860329651	1.29619151746153	1.2430173948768501	0.21386142353180498	1.0	1.0
chr1	33145399	33182059	TRIM62	4.63673370593722	0.8412429583458209	1.2886646140608502	0.6528020938628011	0.5138838735727079	1.0	1.0
chr1	35176378	35193145	SFPQ	24.244210024105396	0.0632501781554254	0.8392867741324029	0.0753618192313457	0.939926836627815	1.0	1.0
chr1	228735479	228746664	RHOU	35.6730417096843	0.34392508892636003	0.714764849752893	0.48117235905663497	0.63039400417336	1.0	1.0
chr1	184387029	184629019	C1orf21	30.520569587385395	-0.193562790620762	0.682800695087618	-0.28348358754368896	0.7768061611228109	1.0	1.0
chr1	185296388	185317273	IVNS1ABP	805.248447395882	-0.257888312605484	0.501444092630106	-0.5142912567836699	0.607048373605892	1.0	1.0
chr1	11919591	11926428	KIAA2013	17.6881218796886	-0.0933575669356116	0.813162760919272	-0.11480797132184402	0.9085973306384	1.0	1.0
chr1	11980181	12015211	MFN2	250.831234357393	0.19466255592552498	0.657474316283329	0.296076289376508	0.7671718209709291	1.0	1.0
chr1	183472216	183598246	SMG7	2.07174616345512	-3.02243101159182	2.31823331316056	-1.30376480850031	0.19231378482267	1.0	1.0
chr1	186828949	186988981	PLA2G4A	19.2826971297347	0.6405993420116939	1.00141775603057	0.639692414233708	0.522372588117486	1.0	1.0
chr1	13700188	13825079	PRDM2	68.19816165939011	-0.7189307146913371	0.6153785594823089	-1.16827390817149	0.242696296481037	1.0	1.0
