chr	start	end	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	new_fdr
chr1	46188683	46220305	POMGNT1	38.2910068834033	2.46654435770173	0.697520245789713	3.5361616707041605	0.000405986156521157	0.0111973175315844	0.039983648890938174
chr1	30931506	31065991	PUM1	11.045460220646698	4.87746249065735	1.38001975349002	3.53434251815776	0.000408790957502289	0.0111973175315844	0.039983648890938174
chr1	230837119	230869589	C1orf198	10.290100186000402	-5.66908840685454	1.6869491997102601	-3.3605566829328595	0.000777855676716598	0.0204187115138107	0.07262343454435875
chr1	67685201	67688334	GADD45A	6.43723243901914	-6.02941464433527	1.8922127305385301	-3.1864359366292203	0.00144037383197415	0.0362974205657485	0.1286316456902132
chr1	121167646	121185539	FAM72B	10.9151770831318	-3.62372964222265	1.16743338380365	-3.1040140640968104	0.00190914255497415	0.0462599926782198	0.16339078366320434
chr1	10032832	10181239	UBE4B	9.00395437473291	-4.40469539227407	1.4651040657583	-3.00640445632393	0.00264357115486815	0.0616833269469235	0.21719580608396719
chr1	21440128	21485005	NBPF3	76.0327132111355	-1.784830359888	0.617819004072111	-2.88892110492554	0.0038656604892582103	0.0869773610083097	0.30538717865139864
chr1	26472440	26476642	HMGN2	365.116905762802	2.20310941931417	0.823790184670243	2.67435745206901	0.00748725991721422	0.157232458261499	0.5695863655540002
chr1	151402724	151459494	POGZ	8.781680006722231	4.83834932026771	1.87033823597819	2.58688467529363	0.00968480003267298	0.19037869942024999	0.6630859755703433
chr1	145738868	145824095	RNF115	8.67423149888403	-4.66890075410577	1.80418381724408	-2.58781877405242	0.009658578090418691	0.19037869942024999	0.6630859755703433
chr1	16645622	16650289	MST1P2	15.270352324930801	-2.73523537914257	1.08206103868082	-2.52780137290331	0.0114779267182858	0.21267923036823802	0.7605052090115817
chr1	114716913	114758676	CSDE1	23.647198498111898	-1.85068356666821	0.7538927583801099	-2.4548366410161298	0.0140948623507204	0.245955287481126	0.8569372212757154
chr1	40161387	40240921	RLF	7.290267019768891	3.34341813820195	1.3668906330843003	2.44600267005836	0.0144449930742884	0.245955287481126	0.8569372212757154
chr1	162790702	162812823	HSD17B7	15.7737816175615	2.25234859343108	0.91425996544384	2.4635756552433596	0.0137558861353931	0.245955287481126	0.8569372212757154
chr1	54779712	54801323	TTC22	26.7689085699756	1.9770564417573202	0.8176015510662941	2.41811728363148	0.015601047418604998	0.25830490974845	0.8643180075317178
chr1	1081818	1116361	C1orf159	88.1930012055397	1.40926564522046	0.5849670545166701	2.4091367784547497	0.0159903039368088	0.25830490974845	0.8643180075317178
chr1	45620044	45624057	CCDC17	7.16041339502793	-4.336513635400999	1.8598721876517799	-2.3316191640438197	0.0197207347498791	0.310601572310596	1.0
chr1	20139323	20150381	PLA2G2F	137.829109043214	-3.38408633166749	1.5593538985927	-2.1701849302596297	0.0299928392335765	0.449892588503647	1.0
chr1	147629652	147670524	ACP6	109.70916041319799	-1.0467533228269001	0.508738147445712	-2.05754832438351	0.0396335115427982	0.580677029580531	1.0
chr1	171700160	171742074	VAMP4	50.3175545347655	1.35382235078249	0.666602192304202	2.03092994054343	0.0422621020521868	0.605116461201765	1.0
chr1	16740273	16972964	CROCC	13.3907231416558	2.10016903261428	1.0491527922663901	2.0017761455674	0.0453088126120789	0.634323376569104	1.0
chr1	7784291	7845177	PER3	10.801545329095301	-2.3297830050227497	1.1766951400810801	-1.97993764541443	0.0477105356686104	0.65342690154836	1.0
chr1	77944055	77979110	FUBP1	15.7268156013231	-1.63678914516152	0.860974761448326	-1.9010884156559098	0.0572904326884577	0.767935587100603	1.0
chr1	165724293	165827755	TMCO1	13.3018902383847	2.1297403771752	1.1310416746523502	1.8829901894020102	0.0597016975058478	0.783584779764252	1.0
chr1	5990927	6101193	KCNAB2	16.8429247373844	1.6442932189360602	0.8876983595551279	1.85231075537878	0.0639812121556576	0.8226155848584549	1.0
chr1	1471765	1497848	ATAD3B	6.82577423175325	-2.31226741326299	1.26610421854147	-1.82628521365064	0.0678073113204108	0.8543721226371759	1.0
chr1	109483479	109492804	ATXN7L2	10.5684695141255	2.12657156415094	1.18054940279085	1.8013405954241801	0.0716492130419684	0.868057773393079	1.0
chr1	149782689	149812373	H2BC18	10.654557450213598	-1.73119491875604	0.959894978637823	-1.8035253410875902	0.0713057493205342	0.868057773393079	1.0
chr1	24356999	24416934	STPG1	45.412387602989206	0.07391979969024902	0.592410376666028	0.12477802989585601	0.900699281041445	0.9998098436641109	1.0
chr1	24415802	24472976	NIPAL3	28.769093695184	-0.14409204162120598	0.693550274994663	-0.207760052610915	0.8354163253636908	0.9998098436641109	1.0
chr1	33007940	33080996	AK2	350.848721074937	0.17960384180963798	0.446655760546529	0.402107971449589	0.6876045664313171	0.9998098436641109	1.0
chr1	23019443	23083689	KDM1A	28.1894335538828	0.698441412340018	0.736287765875978	0.94859842131027	0.342824894238466	0.9998098436641109	1.0
chr1	112523514	112620825	ST7L	14.5472852757624	-0.530976237429175	0.912640571837342	-0.581802139653079	0.560699962675058	0.9998098436641109	1.0
chr1	1751232	1780457	NADK	245.217559352541	0.22528627957878303	0.5524210506359221	0.407816246899795	0.683408584800627	0.9998098436641109	1.0
chr1	23791145	23795539	LYPLA2	7.4248159128310895	0.27787910148713396	1.1840073573858898	0.23469372867804603	0.814446455595678	0.9998098436641109	1.0
chr1	149928651	149936879	MTMR11	319.74366559899397	0.219250436030857	0.459863822245251	0.47677252574552	0.6335241117762329	0.9998098436641109	1.0
chr1	109213918	109238182	SARS1	13.1748472119082	-0.342428896474798	0.943491885157588	-0.362937828996381	0.7166513272537209	0.9998098436641109	1.0
chr1	244408494	244451909	ADSS2	8.84381377316985	0.414192837436257	1.07841560544465	0.38407533732366494	0.700922610212056	0.9998098436641109	1.0
chr1	77562416	77683419	ZZZ3	50.742744837035396	-0.37167029343969504	0.7399096913616658	-0.5023184555884179	0.615443529116204	0.9998098436641109	1.0
chr1	16246840	16352480	FBXO42	58.445527038192104	-0.109016156711631	0.5625506971663161	-0.193789034945237	0.846341073105681	0.9998098436641109	1.0
chr1	39838110	39883511	TRIT1	63.2793170061868	0.7380880962703141	0.550979005885848	1.33959386543892	0.18037741931280804	0.9998098436641109	1.0
chr1	12230030	12512047	VPS13D	24.365112746689896	-0.20527309883316502	0.75409520582375	-0.272211117704867	0.7854596938173329	0.9998098436641109	1.0
chr1	9234774	9271337	H6PD	37.8166746167248	0.6518284383057591	0.9875076478465171	0.6600743191480271	0.509206137863317	0.9998098436641109	1.0
chr1	7771296	7781432	VAMP3	100.95909006965401	0.007278353515697459	0.54695878754258	0.0133069505079135	0.989382902976248	0.9998098436641109	1.0
chr1	36224432	36305357	THRAP3	137.086841667856	0.21501075192680605	0.49636233526652596	0.43317297999928706	0.6648891069576259	0.9998098436641109	1.0
chr1	235131634	235328219	ARID4B	134.009224395887	0.398529974431776	0.6144589660608321	0.648586799842256	0.5166054898778839	0.9998098436641109	1.0
chr1	10210570	10381603	KIF1B	96.5613736266883	-0.0845762191268098	0.5829236969114301	-0.145089691112112	0.884640057464286	0.9998098436641109	1.0
chr1	179293714	179358680	SOAT1	56.4248943794465	0.23618482544672198	0.591848312910653	0.39906310501281606	0.689846706894203	0.9998098436641109	1.0
chr1	203626787	203744081	ATP2B4	24.209468331668	-0.501809744401766	0.986890566528514	-0.508475571072618	0.611119866793402	0.9998098436641109	1.0
chr1	234391313	234479179	TARBP1	16.970041500615803	0.36113263578686106	0.9041202567504159	0.39942986908051603	0.689576489030034	0.9998098436641109	1.0
chr1	29236516	29326813	PTPRU	57.302358891798605	0.12070328508118199	0.7417334368794151	0.16273135210001902	0.8707299606092059	0.9998098436641109	1.0
chr1	109548615	109600195	GNAI3	204.764188127514	0.0454462539456411	0.480619414708988	0.0945576740239646	0.9246661703726571	0.9998098436641109	1.0
chr1	88684222	88836255	PKN2	9.549580377757241	0.43293339390448493	1.0240772233595798	0.42275463610469605	0.6724742883796279	0.9998098436641109	1.0
chr1	15836095	15940456	SPEN	50.2187510680898	0.060491166119929	0.6329954029817281	0.0955633577036816	0.9238673682791999	0.9998098436641109	1.0
chr1	212363928	212414901	PACC1	15.598844789991801	0.8283433617557159	0.864735624729385	0.9579151570341999	0.338105542780335	0.9998098436641109	1.0
chr1	212285410	212361853	PPP2R5A	29.552659199285998	0.187782778403843	0.759398683599588	0.247278251147004	0.804692889304655	0.9998098436641109	1.0
chr1	40691648	40771603	NFYC	29.287263127544104	-0.316293091554345	0.773943694678583	-0.408677134692209	0.6827766159443539	0.9998098436641109	1.0
chr1	43363398	43368074	ELOVL1	10.644889985178802	-0.37157253678218394	1.08952111654027	-0.34104206989773495	0.733071910991085	0.9998098436641109	1.0
chr1	70144805	70205579	LRRC40	39.42359900419971	-0.2836425779538	0.664883827495494	-0.42660471833438	0.6696672604890079	0.9998098436641109	1.0
chr1	92508696	92792404	EVI5	39.560399309792295	0.320436246303866	0.7619135671436421	0.420567712824905	0.6740707745512471	0.9998098436641109	1.0
chr1	93866284	93879918	DNTTIP2	149.11296153668502	-0.0546838605298931	0.5718393548909251	-0.0956280117172484	0.923816017014532	0.9998098436641109	1.0
chr1	2050411	2185395	PRKCZ	7.30006738685241	-0.448607622509962	1.18921279258338	-0.37723074062752904	0.7060021372152969	0.9998098436641109	1.0
chr1	229440259	229508341	NUP133	133.561954556508	-0.0159737153517258	0.6825984183682451	-0.0234013366012642	0.981330138845428	0.9998098436641109	1.0
chr1	91680343	91906335	TGFBR3	214.047004191124	0.00458865519335555	0.7548425384676171	0.006078956814848879	0.9951497240842829	0.9998098436641109	1.0
chr1	44850522	44986722	EIF2B3	26.3846020150432	0.571565350046032	0.850966443654492	0.671666144191813	0.501796259230484	0.9998098436641109	1.0
chr1	8861000	8879190	ENO1	79.49717615702329	-0.11897485425979501	0.547045884937402	-0.21748606019293804	0.8278295693788379	0.9998098436641109	1.0
chr1	17539698	17697874	ARHGEF10L	7.88938330133607	-0.580739624636111	1.16685727884401	-0.497695506695935	0.6186986756046949	0.9998098436641109	1.0
chr1	20806292	21177285	EIF4G3	52.6900367156629	0.35668285128919497	0.6232196416496291	0.572322865731694	0.567103261550474	0.9998098436641109	1.0
chr1	169921326	170085208	KIFAP3	6.9795896460122195	0.0503185035368113	1.37538250984215	0.0365850977286213	0.97081582586594	0.9998098436641109	1.0
chr1	208022242	208244384	PLXNA2	104.427749064332	0.316376985587854	0.735111128681463	0.430379806867195	0.666919381910855	0.9998098436641109	1.0
chr1	21596221	21669357	RAP1GAP	11.5174010103827	0.11532179309818	0.9190038439260191	0.125485648248783	0.9001390862657159	0.9998098436641109	1.0
chr1	202331657	202341980	UBE2T	10.4974344741858	-0.259237428488724	1.09006638803187	-0.237818018549109	0.812022242777727	0.9998098436641109	1.0
chr1	202348699	202592706	PPP1R12B	85.4855241625328	0.32628517854809697	0.558227388980778	0.58450227450114	0.558882435442097	0.9998098436641109	1.0
chr1	77695987	77759852	USP33	177.433167665266	0.168444504459269	0.47845219189351396	0.35206130792846	0.724792284842566	0.9998098436641109	1.0
chr1	1216909	1232067	SDF4	152.271226399071	0.13079537569105198	0.519388308168667	0.251825798990794	0.801175715098065	0.9998098436641109	1.0
chr1	46557407	46616843	MKNK1	13.900933269524	0.33103563122123203	1.1788913976525601	0.28080248263784097	0.778861899340419	0.9998098436641109	1.0
chr1	113761832	113812476	RSBN1	27.072244919163698	-0.732188678972654	0.697149578396012	-1.05026052035671	0.293598351179482	0.9998098436641109	1.0
chr1	113390515	113685923	MAGI3	26.754351677830602	-0.311565755465329	0.735643833923495	-0.423527991533103	0.671910080317492	0.9998098436641109	1.0
chr1	161749758	161757238	DUSP12	14.1877546397699	0.248020978190255	1.09429316658381	0.226649480928893	0.820696313140312	0.9998098436641109	1.0
chr1	11934205	11975538	PLOD1	180.636134102118	0.0529684850122679	0.526126477586991	0.100676334054125	0.9198073985927171	0.9998098436641109	1.0
chr1	39692182	39763914	PPIE	49.315521966008504	0.25467754703371903	0.6003222559153211	0.424234724806942	0.6713946385894549	0.9998098436641109	1.0
chr1	40258041	40294180	ZMPSTE24	178.173882003648	-0.0179989898543288	0.545852802161935	-0.0329740724661319	0.9736952635692591	0.9998098436641109	1.0
chr1	108970214	109042113	WDR47	8.58611645103974	0.29881057706684006	1.0525950067045	0.28387991123230605	0.776502411957491	0.9998098436641109	1.0
chr1	108134043	108200849	SLC25A24	30.0324081526296	0.36443480330465206	0.8920060006929609	0.408556448074945	0.682865197357499	0.9998098436641109	1.0
chr1	159927039	159945613	IGSF9	160.957691224955	0.0380759665071408	0.6586511270153579	0.057809005322255996	0.9539007649672242	0.9998098436641109	1.0
chr1	51287258	51345116	TTC39A	8.20403528639225	-0.576906066851259	1.07930236273327	-0.534517561316442	0.5929835027658741	0.9998098436641109	1.0
chr1	51354263	51519266	EPS15	121.98119745722299	0.19989638692698397	0.6749045208436899	0.29618469095020505	0.7670890394698341	0.9998098436641109	1.0
chr1	45786987	46036122	MAST2	105.964497985237	0.508532027922952	0.625698594564061	0.812742800353032	0.416365536505077	0.9998098436641109	1.0
chr1	23428563	23484568	ASAP3	51.2713585156329	-0.433138193801792	0.7281125813425301	-0.594878051692433	0.551924989458791	0.9998098436641109	1.0
chr1	27098809	27166981	SLC9A1	119.094481331691	0.148032485595784	0.702496637616094	0.21072340801249803	0.83310310776651	0.9998098436641109	1.0
chr1	26900238	26946871	NUDC	50.743737879801394	0.33895116368909	0.600696603346927	0.5642634930854289	0.572574822625292	0.9998098436641109	1.0
chr1	21678298	21783606	USP48	153.704309822556	0.0643091750576263	0.5325694649732179	0.12075265160172198	0.9038869541274691	0.9998098436641109	1.0
chr1	119648411	119744218	PHGDH	12.43469902072	0.312196353194516	0.9552727496741099	0.326813837515015	0.743808692817381	0.9998098436641109	1.0
chr1	35869808	35930532	AGO1	45.95634061773371	0.10614225751383699	1.06912611650457	0.0992794543836063	0.9209163908421558	0.9998098436641109	1.0
chr1	217426992	217631090	GPATCH2	41.210170293527	0.26786450693758895	0.61170084482638	0.43790115577430205	0.661457937747488	0.9998098436641109	1.0
chr1	91500851	91525764	CDC7	67.28002987409221	-0.763385670132933	0.558077785134176	-1.36788399479007	0.17134839038918498	0.9998098436641109	1.0
chr1	85156889	85201016	SYDE2	7.29995037673794	0.535218644862558	1.1858829648571498	0.45132501327989705	0.651755319605905	0.9998098436641109	1.0
chr1	147541501	147626216	BCL9	12.008887251521099	-0.10377738556525301	0.9963832924946942	-0.104154080409578	0.9170470742277719	0.9998098436641109	1.0
chr1	54849627	54887195	DHCR24	84.36213023759359	0.0916222571830278	0.66706673312709	0.13735096150503398	0.890753390638845	0.9998098436641109	1.0
chr1	15526813	15592379	DNAJC16	11.8423306513671	-0.7913043006446558	1.03125885862241	-0.7673187910373029	0.44289199872001594	0.9998098436641109	1.0
chr1	2321253	2391707	MORN1	15.296367259041	-0.5966112147861271	0.831393397168538	-0.7176039848500071	0.47300149992991203	0.9998098436641109	1.0
chr1	174999163	175012027	CACYBP	72.76460081787151	-0.0473004087582432	0.5865108287005201	-0.0806471192749205	0.9357225924555079	0.9998098436641109	1.0
chr1	52927276	53051698	SCP2	263.207240438062	-0.005454233330942629	0.5144326720972701	-0.0106024240425992	0.9915406480375492	0.9998098436641109	1.0
chr1	178725165	178921842	RALGPS2	7.77878983187156	0.282661231233325	1.09645565548758	0.257795406333719	0.796564809910223	0.9998098436641109	1.0
chr1	178849535	178871077	ANGPTL1	8.35181654723873	-1.15634299135003	1.43761964028191	-0.804345571630667	0.4211974256431629	0.9998098436641109	1.0
chr1	179025804	179076567	FAM20B	31.377962533706498	-0.290766321409167	0.7390393574388909	-0.39343820932190204	0.693995853386016	0.9998098436641109	1.0
chr1	54053584	54112519	TCEANC2	21.759738637568997	-0.360551981125544	0.8109397785582271	-0.444610056947226	0.656601578359903	0.9998098436641109	1.0
chr1	54026681	54053504	TMEM59	12.4137918394108	0.472376770180585	0.9077037191024878	0.52040854327187	0.602778856803287	0.9998098436641109	1.0
chr1	54184041	54225464	MRPL37	29.9268986537968	-0.301302805819967	0.77295221103223	-0.389807806381194	0.6966786708567441	0.9998098436641109	1.0
chr1	180154869	180204030	QSOX1	1610.17853507913	0.7230142016787371	0.534492560169356	1.35271144176384	0.17614783371166104	0.9998098436641109	1.0
chr1	108746674	108809523	STXBP3	203.39571723513802	-0.0708444563796069	0.603650830934905	-0.117359991486944	0.906574787090551	0.9998098436641109	1.0
chr1	6613731	6624030	PHF13	45.9401595170191	0.49613316929014206	0.6988719151107089	0.709905718863448	0.477762603808873	0.9998098436641109	1.0
chr1	8004404	8026309	ERRFI1	2216.3764483619298	-0.241043608205787	0.43022914516230004	-0.560267966306317	0.57529667385293	0.9998098436641109	1.0
chr1	7954291	7985505	PARK7	18.979852802882398	-0.42021125344028204	1.0228719687136998	-0.410815103251595	0.681208117660139	0.9998098436641109	1.0
chr1	29147743	29181900	SRSF4	309.685205006599	-0.23675950149150302	0.45294630479331205	-0.522709864250998	0.6011761727100091	0.9998098436641109	1.0
chr1	29192657	29230942	MECR	43.9175324952237	0.39281619948834906	0.643148997721135	0.6107701339506271	0.541351768089102	0.9998098436641109	1.0
chr1	110210314	110283100	KCNC4	16.0240491859368	-0.10352772803236501	0.9592347553343291	-0.107927415532689	0.914053269690398	0.9998098436641109	1.0
chr1	184690237	184754907	EDEM3	283.413648015448	0.0520833458265621	0.703126141524774	0.074073971582988	0.9409515260172181	0.9998098436641109	1.0
chr1	111448864	111462773	ATP5PB	39.4243962519624	-0.213834608063743	0.665247146442183	-0.321436340174257	0.74787974757498	0.9998098436641109	1.0
chr1	111542218	111716691	RAP1A	10.0224010337999	0.7923204233836759	1.06259769415941	0.745644779523506	0.45588202489965507	0.9998098436641109	1.0
chr1	112619805	112671616	CAPZA1	12.688341374421599	0.717223193252956	0.9735698666769399	0.736694116983134	0.461308385250305	0.9998098436641109	1.0
chr1	32816767	32858875	S100PBP	37.7841644111976	-0.0378428895454938	0.8089751405883651	-0.0467788040037557	0.962689522491086	0.9998098436641109	1.0
chr1	35176378	35193145	SFPQ	24.244210024105396	0.542607353590227	0.8306617514527009	0.6532229907556121	0.5136125305338579	0.9998098436641109	1.0
chr1	228735479	228746664	RHOU	35.6730417096843	0.79928993664315	0.741489349459153	1.0779520126973599	0.281055171933709	0.9998098436641109	1.0
chr1	184387029	184629019	C1orf21	30.520569587385395	0.0164971610070971	0.72593298315684	0.0227254600491583	0.981869266895445	0.9998098436641109	1.0
chr1	65248219	65415871	DNAJC6	7.38536030568266	-1.08087246347078	1.17368271308793	-0.9209239016795521	0.357090158724026	0.9998098436641109	1.0
chr1	185296388	185317273	IVNS1ABP	805.248447395882	-0.0487078499844998	0.49848969082631606	-0.0977108471466277	0.922161901999627	0.9998098436641109	1.0
chr1	11919591	11926428	KIAA2013	17.6881218796886	0.0351712040474424	0.8160016684910358	0.043101877613169	0.9656203225731189	0.9998098436641109	1.0
chr1	11980181	12015211	MFN2	250.831234357393	0.49985936494342603	0.645346155175404	0.7745600728148221	0.43859965807504	0.9998098436641109	1.0
chr1	186828949	186988981	PLA2G4A	19.2826971297347	0.294743424339396	0.760845095329815	0.38738953060035103	0.698467853294586	0.9998098436641109	1.0
chr1	13700188	13825079	PRDM2	68.19816165939011	-0.28614384733252696	0.614030423187276	-0.466009234277394	0.641208890770814	0.9998098436641109	1.0
chr1	68428822	68449954	RPE65	74.5254020998125	0.13644963250882003	0.741338943406299	0.184058363212193	0.8539676697154291	0.9998098436641109	1.0
chr1	193059454	193091777	RO60	8.06052009649719	-0.435917345426091	1.1392051983546998	-0.38265041807715205	0.70197898197354	0.9998098436641109	1.0
chr1	114567557	114581629	BCAS2	10.359850213864599	-1.39955196475373	1.05818449095583	-1.32259731333762	0.18596932818760997	0.9998098436641109	1.0
chr1	70205682	70253052	SRSF11	82.4127792672662	-0.0566009830093971	0.547185292025127	-0.10344024927994198	0.91761356915276	0.9998098436641109	1.0
chr1	70411218	70439851	CTH	30.9587995220196	-0.46994686339292796	0.679193525015684	-0.691918939277396	0.48898823613248205	0.9998098436641109	1.0
chr1	113696831	113759489	PHTF1	35.450150818836796	-0.48183092273591493	0.625403793945254	-0.7704317233132951	0.441043841514103	0.9998098436641109	1.0
chr1	15941869	15976132	ZBTB17	31.4083969754299	0.252465690383832	0.712578935765894	0.35429855937641097	0.7231151472734709	0.9998098436641109	1.0
chr1	117060326	117107453	TTF2	98.0103197632378	-0.186834390583529	0.6672387095181039	-0.28001131816597497	0.779468821462798	0.9998098436641109	1.0
chr1	200027614	200177420	NR5A2	84.4779747731568	1.0114890791409201	0.643404621127886	1.57208861411002	0.11593000168592699	0.9998098436641109	1.0
chr1	201134772	201171574	TMEM9	66.2061204742738	-0.414551574427696	0.7437139853290691	-0.557407259518282	0.577249206644095	0.9998098436641109	1.0
chr1	36455718	36464384	MRPS15	12.154350089704401	-0.22929256245545102	0.972374210940042	-0.235806914535282	0.813582502425079	0.9998098436641109	1.0
chr1	231241207	231277973	GNPAT	382.027557481589	0.30725631201828	0.448748420821311	0.684696141004645	0.49353568468866105	0.9998098436641109	1.0
chr1	37681570	37692249	C1orf109	48.891468668106796	0.889460640148039	0.724709714756673	1.22733367862563	0.21969720231345102	0.9998098436641109	1.0
chr1	232397965	232630571	SIPA1L2	15.4873829897001	0.7721297551718649	0.9400819421681541	0.8213430346200099	0.411450901440336	0.9998098436641109	1.0
chr1	40531573	40548167	ZNF684	7.15923685177654	-0.4804037067054439	1.25642813410367	-0.382356693284461	0.702196808154324	0.9998098436641109	1.0
chr1	75724431	75787575	ACADM	8.44624874470452	-0.14774247744751098	1.1373431679982902	-0.129901406721013	0.896644431318167	0.9998098436641109	1.0
chr1	17066761	17119451	PADI2	77.8713511932859	0.528084581501557	0.736478136199692	0.71704040560733	0.473349165504273	0.9998098436641109	1.0
chr1	17018722	17054032	SDHB	8.69063896978244	0.480170376300022	1.0526311539337498	0.456162041666347	0.6482734588834029	0.9998098436641109	1.0
chr1	202724495	202808487	KDM5B	32.3978591530065	-0.7358660078284259	0.7118823857041371	-1.03369042780932	0.301280909452925	0.9998098436641109	1.0
chr1	162561506	162599842	UAP1	83.6900698918083	0.13922791301464302	0.579572936939589	0.24022500731285001	0.8101558281696729	0.9998098436641109	1.0
chr1	202891116	202928636	KLHL12	93.29426997787519	-0.31074589876822994	0.518565240545385	-0.599241666181506	0.5490117414167051	0.9998098436641109	1.0
chr1	85649417	85708433	ZNHIT6	63.5808780021696	0.3586414237815139	0.578804040372812	0.619624948627709	0.5355047374354389	0.9998098436641109	1.0
chr1	145607988	145670650	GPR89A	6.3808765284124895	1.12342709276205	1.18835182043314	0.9453657355046401	0.34447218896795506	0.9998098436641109	1.0
chr1	205504596	205532793	CDK18	95.44247025203751	-0.0909912252923933	0.5679784500777011	-0.16020189723737802	0.872722034918813	0.9998098436641109	1.0
chr1	205767986	205775482	RAB29	13.8560301073895	0.346136190946076	0.883163963314655	0.391927439664738	0.6951118277521651	0.9998098436641109	1.0
chr1	21217247	21345572	ECE1	294.83756426473803	0.15451792451819002	0.740155509361079	0.208764134785099	0.8346323706927241	0.9998098436641109	1.0
chr1	207752054	207795513	CD46	110.463760055806	0.0206983668559098	0.5089143354233711	0.0406716129123984	0.9675576924772971	0.9998098436641109	1.0
chr1	150321479	150353233	PRPF3	36.2874407724291	0.690550055713169	0.6556603003219289	1.0532131583597601	0.29224330910467794	0.9998098436641109	1.0
chr1	42925353	42958893	SLC2A1	24.9405014509143	-1.03722784295832	0.7235242258061341	-1.43357721270863	0.15169295015789802	0.9998098436641109	1.0
chr1	43164175	43270936	EBNA1BP2	60.2190514554953	0.12205698928598	0.7682928611386709	0.15886779047391103	0.8737730378372991	0.9998098436641109	1.0
chr1	43358981	43363203	CDC20	44.8874445624195	0.00519863852731304	0.643413760703463	0.00807977516929264	0.9935533422803481	0.9998098436641109	1.0
chr1	43946950	43968022	IPO13	40.2897223548335	-0.257881451868098	0.702176728776372	-0.3672600376795279	0.713425059748187	0.9998098436641109	1.0
chr1	43974487	43978295	ATP6V0B	78.40001443674791	0.326770537423704	0.7151169272080691	0.45694700403676397	0.647709137796953	0.9998098436641109	1.0
chr1	44221070	44355260	ERI3	33.0627626582936	-0.26731561078302996	0.693769695627022	-0.385308860372508	0.7000085977468871	0.9998098436641109	1.0
chr1	45550543	45570049	AKR1A1	74.74723508471241	-0.0815625283995521	0.7726583233184979	-0.105560926399199	0.91593072769409	0.9998098436641109	1.0
