chr	start	end	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	new_fdr
chr6	26087281	26098343	HFE	8.74859115376697	-0.673946298625136	1.2060430445339598	-0.558807831676987	0.576292876978824	1.0	1.0
chr6	111660332	111873452	FYN	2.77381963225466	-0.641785993657808	1.53250697137446	-0.418781777600796	0.675375623524905	1.0	1.0
chr6	142751469	142956698	HIVEP2	1.38768135725843	-0.557033243700413	2.4646281139662	-0.226011072641709	0.821192808412607	1.0	1.0
chr6	83161150	83193936	PGM3	2.97442377794388	1.15196207002625	1.58644227990787	0.7261292040786679	0.467759567336984	1.0	1.0
chr6	96521595	96555276	UFL1	28.271156175341	0.10562418675634	0.6594204196541179	0.16017730662896804	0.872741405256121	1.0	1.0
chr6	136999971	137045180	IL20RA	129.786249229493	0.04866382421822099	0.483618189693388	0.10062447040934	0.919848570717909	1.0	1.0
chr6	2832332	2841959	SERPINB1	162.55714540584802	0.16833784149956196	0.48528898692777095	0.34688164379179903	0.7286802375604141	1.0	1.0
chr6	35297818	35321771	DEF6	2.9321470946861203	-0.37265311379734495	1.6223362279240803	-0.229701530042379	0.818323705894229	1.0	1.0
chr6	42564029	42693505	UBR2	225.995865372655	-0.308970146724762	0.6417244242755871	-0.481468579092255	0.6301835061023311	1.0	1.0
chr6	138773769	138793319	CCDC28A	8.065125786602321	-0.49814817436704395	1.09470017940595	-0.455054437496639	0.6490700756584129	1.0	1.0
chr6	89364616	89412273	RRAGD	0.7168353448657009	0.00925359804740267	3.60759650924854	0.0025650313231205	0.9979534033535309	1.0	1.0
chr6	122399551	122433119	HSF2	0.295752217645425	-1.46858657722464	4.99090770538558	-0.294252401349742	0.768565041544272	1.0	1.0
chr6	107867756	107958208	SEC63	46.2879313278741	0.26891900548639397	0.8289316431840849	0.324416383060761	0.745622818009381	1.0	1.0
chr6	166922113	166957191	RNASET2	5.747136441347299	0.18498234560489302	1.20221308811666	0.15386818479466	0.8777136701768922	1.0	1.0
chr6	161129967	161274061	AGPAT4	7.75147065283587	-1.57020339607376	1.89587196894309	-0.8282222754467529	0.407544630857174	1.0	1.0
chr6	26402237	26415208	BTN3A1	62.4747861381896	-0.7921600184679191	0.5512013784748772	-1.4371517369200901	0.15067488318605	1.0	1.0
chr6	137197485	137219449	IFNGR1	2.36879750810454	0.39935288872804797	1.82733949658173	0.218543346474526	0.8270057888134821	1.0	1.0
chr6	136256627	136289851	BCLAF1	32.2760773394486	-0.652330569961692	0.667117770741658	-0.97783419745583	0.328156334421825	1.0	1.0
chr6	155256134	155314493	TFB1M	20.8446690790315	0.20017211686005998	0.824513234844686	0.24277611128676002	0.808178842435323	1.0	1.0
chr6	33572547	33580293	BAK1	1.05099143303063	1.3384688730041299	2.6856093780277903	0.4983855373587679	0.618212328543298	1.0	1.0
chr6	49463370	49493107	CENPQ	0.118419821921985	-1.4685864419160601	4.9909077146555	-0.294252373692193	0.7685650626768349	1.0	1.0
chr6	143450805	143490616	PEX3	11.0628267276529	-0.24935156139234	0.88225141798753	-0.282630955653351	0.7774597482298341	1.0	1.0
chr6	15522807	15663058	DTNBP1	6.69113447915354	-0.287800122508995	1.14211258355812	-0.251989275533928	0.8010493532683979	1.0	1.0
chr6	117560269	117602542	GOPC	38.422438013299	-0.0042686772213331	0.65686821633275	-0.006498529104003279	0.9948149604548109	1.0	1.0
chr6	42206807	42217861	MRPS10	60.401386652580996	0.606862169350202	0.6826076465060631	0.8890351176937951	0.37398420670399396	1.0	1.0
chr6	156776020	157210779	ARID1B	38.2404874190839	0.0695645877744639	0.683416564465037	0.101789437645424	0.918923809640287	1.0	1.0
chr6	13786557	13814568	MCUR1	17.5952445805826	-0.355068410521522	0.7731043329712031	-0.459276187415636	0.646035845574207	1.0	1.0
chr6	138403531	138422197	HEBP2	7.4301785820339	-0.566948270099307	1.1150902296221799	-0.5084326407302501	0.6111499667796729	1.0	1.0
chr6	1609915	1613897	FOXC1	4.43362746031155	0.724190808039142	1.3832120216618702	0.5235573409556261	0.600586458756811	1.0	1.0
chr6	149218641	149411613	TAB2	1.3548726987547701	-0.584368351232631	2.3097449798383103	-0.253001243138773	0.80026725255816	1.0	1.0
chr6	149566294	149591748	GINM1	0.35153507103897497	3.06594352479891	4.855657312796231	0.631416784030281	0.5277680445502639	1.0	1.0
chr6	111555381	111606906	TRAF3IP2	16.6836313181731	-0.195198670380353	0.758841091635977	-0.257232604469964	0.796999215892706	1.0	1.0
chr6	105993463	106109939	PRDM1	4.19994269336929	-1.01750315934467	1.5488623600707	-0.656935816619773	0.511222187027736	1.0	1.0
chr6	106045423	106325791	ATG5	47.866442202337105	0.343461911549808	0.6744101470251949	0.509277496883476	0.6105577289670171	1.0	1.0
chr6	166364919	166383013	MPC1	15.2656135438806	-0.20972353442361802	0.7619728949149829	-0.275237525931966	0.7831337583610279	1.0	1.0
chr6	34877462	34889192	TAF11	5.29728018009678	0.51694258628861	1.23841814168722	0.417421684072174	0.676369996937294	1.0	1.0
chr6	34889255	35091406	ANKS1A	47.661410668900395	-0.240101283757108	0.607081133888815	-0.395501145323158	0.6924730765318349	1.0	1.0
chr6	35258909	35295985	ZNF76	115.208205766914	0.301324454276901	0.481527421290123	0.625768006045395	0.531467119887327	1.0	1.0
chr6	34792083	34877514	UHRF1BP1	41.5771919920266	0.800089685460007	0.626697035651896	1.27667699054575	0.20171630809920602	1.0	1.0
chr6	52497408	52577060	TRAM2	10.4372297548191	-0.894437460795501	0.9989582491230791	-0.8953702135005841	0.3705892179615589	1.0	1.0
chr6	37257772	37332970	TBC1D22B	9.972685634832311	-0.27525257855327395	0.914109531083801	-0.30111553286937603	0.76332639687565	1.0	1.0
chr6	83859656	83967423	CYB5R4	21.9318039266901	0.15355336854652699	0.7267056410202691	0.211300642074202	0.832652681932165	1.0	1.0
chr6	83210402	83431051	ME1	28.195774823716	0.111930330032458	0.673619126305187	0.16616263651300597	0.868028962381648	1.0	1.0
chr6	125986479	126203817	TRMT11	33.8463574991093	-0.30614244554264697	0.6132920612526109	-0.4991788821093979	0.617653370367472	1.0	1.0
chr6	166409364	166906451	RPS6KA2	104.88279611525299	0.0426764544008823	0.729343899549251	0.0585134864736062	0.953339620248544	1.0	1.0
chr6	170575295	170584692	PDCD2	47.7203382412865	0.179872529343853	0.568887189082703	0.316183125223627	0.751863515364571	1.0	1.0
chr6	154154496	154356803	IPCEF1	0.516131539248262	1.50635996939097	4.57864864417627	0.32899662901781396	0.7421582359932559	1.0	1.0
chr6	112070663	112087529	TUBE1	1.16928714499994	2.32879239887041	2.73560634502123	0.851289295738322	0.3946086696185929	1.0	1.0
chr6	157981863	158099176	SYNJ2	177.819860153945	0.0979239168926907	0.682165241580506	0.143548675487791	0.885856871786761	1.0	1.0
chr6	12290361	12297194	EDN1	2.00126633455465	-0.574807678290677	1.9335023442928703	-0.297288327571642	0.76624639228378	1.0	1.0
chr6	25652201	25701783	SCGN	0.10276863964652401	0.0	4.9975798104491	0.0	1.0	1.0	1.0
chr6	25279078	25620530	CARMIL1	78.3928005254582	-0.173673397852638	0.594176567051344	-0.29229257342562004	0.770062936561565	1.0	1.0
chr6	130839347	131063322	EPB41L2	2.36165320143321	0.39304721504978	1.97224517703201	0.199289226120085	0.84203650645339	1.0	1.0
chr6	71886550	72403145	RIMS1	0.22118846156850897	-1.46859860712957	4.99090570519002	-0.294254929641805	0.7685631097291509	1.0	1.0
chr6	132296055	132401475	MOXD1	0.13167828819104402	0.0	4.9975798104491	0.0	1.0	1.0	1.0
chr6	132445867	132513198	STX7	203.79902741316897	-0.39239108153572405	0.47228059693576596	-0.8308431133559631	0.406062263475713	1.0	1.0
chr6	73394828	73417566	DDX43	2.49521879958186	-1.1755009895946202	1.75596798132779	-0.6694319042797989	0.503220005509186	1.0	1.0
chr6	108984309	109094846	SESN1	7.36195709435902	-0.30700316719198606	1.01742446032534	-0.30174541615975603	0.762846143891341	1.0	1.0
chr6	108041409	108165854	OSTM1	1.14729897576623	1.34903791948508	2.4337744594082205	0.554298659134218	0.5793744678187379	1.0	1.0
chr6	70412941	70561174	FAM135A	174.648606164012	0.243223638442909	0.6942836367232901	0.35032316128148494	0.726096185065361	1.0	1.0
chr6	83067666	83171350	DOP1A	1.276364671726	-1.8142550887758202	2.3294641468365898	-0.778829367792407	0.436080235584739	1.0	1.0
chr6	89568144	89638749	LYRM2	41.4893293049546	-0.197621622652822	0.587658269899197	-0.336286635916347	0.7366547266975759	1.0	1.0
chr6	80106647	80346270	BCKDHB	131.773886755891	0.19942766022999	0.47344345211624295	0.42122804600754105	0.6735885665061421	1.0	1.0
chr6	105273218	105454062	PREP	4.78621141983107	-0.612180245278569	1.33179879485892	-0.459664213274361	0.645757260302798	1.0	1.0
chr6	104728094	104859919	HACE1	28.1985926004417	0.118587642219953	0.7135640959963241	0.16619059575072	0.868006960038223	1.0	1.0
chr6	160991727	161117385	MAP3K4	27.1823648784588	0.6435718302303111	0.6997994717908521	0.9196517805069929	0.35775475834300396	1.0	1.0
chr6	153004459	153131282	RGS17	2.90456503082451	0.18644264988502696	1.57506792169923	0.11837118089732099	0.9057735595253101	1.0	1.0
chr6	158765741	158819368	EZR	90.5154560288991	0.151482111897142	0.5126689177232889	0.295477464422573	0.767629165032772	1.0	1.0
chr6	127288712	127343609	ECHDC1	20.165810615537602	-0.569848847078275	0.8034599056083991	-0.7092436636857091	0.478173281795367	1.0	1.0
chr6	12008762	12164999	HIVEP1	19.053363046577	0.637306108991722	0.8768253334778571	0.7268335946269929	0.46732790054133294	1.0	1.0
chr6	35573585	35728583	FKBP5	60.319128961609294	0.16177456271132098	0.633285458087344	0.25545283038697103	0.798373371125603	1.0	1.0
chr6	35832966	35921342	SRPK1	20.3311601947071	-0.0510109532425231	0.720565454443063	-0.0707929486877084	0.943562543877739	1.0	1.0
chr6	36196744	36232790	BRPF3	24.918980237909697	-0.150506989937136	0.7021505044927969	-0.21435146592375603	0.8302729865680251	1.0	1.0
chr6	43671202	43687791	MRPS18A	0.141469345494933	0.0	4.9975798104491105	0.0	1.0	1.0	1.0
chr6	41736711	41754109	PGC	4.39503376580799	0.263300492984959	1.36642138515916	0.19269348082860197	0.8471990293185051	1.0	1.0
chr6	52671113	52686588	TMEM14A	20.6134630255714	-0.17658857373326897	0.741001756111555	-0.23831060085461497	0.811640199882119	1.0	1.0
chr6	52362123	52529886	EFHC1	109.629118494132	-0.256841528052133	0.505044517997512	-0.508552254107228	0.6110661032320239	1.0	1.0
chr6	44246166	44253888	HSP90AB1	0.911260596845642	-2.38608114366304	3.2354994143873297	-0.73746919348921	0.46083707070540897	1.0	1.0
chr6	44387706	44450425	CDC5L	129.25649362394898	0.137301861373299	0.49954779173144803	0.27485230371533903	0.78342971239241	1.0	1.0
chr6	33620365	33696574	ITPR3	6.59199485817505	0.00776275849958761	1.07737787466946	0.007205232891912871	0.9942511056612701	1.0	1.0
chr6	7541617	7586714	DSP	363.65748201298896	0.847373967997908	0.545821177269816	1.55247543203885	0.12054850675173599	1.0	1.0
chr6	75084326	75206267	COL12A1	0.17733239572344	0.0	4.9975798104491	0.0	1.0	1.0	1.0
chr6	26440472	26453415	BTN3A3	20.290907027679697	-0.0403646530991624	0.706328104689931	-0.0571471711675439	0.9544279606355721	1.0	1.0
chr6	24649979	24666930	TDP2	49.04244711766071	0.32252287854699396	0.623639001264317	0.517162778295032	0.6050425329563139	1.0	1.0
chr6	115931149	116060891	FRK	49.8775717959717	-0.080893869239978	0.6397296041978721	-0.126450095023205	0.8993756502608231	1.0	1.0
chr6	116254173	116444861	DSE	3.91266210550305	-0.633547319264332	1.41294773393883	-0.448386945990006	0.6538739612301671	1.0	1.0
chr6	116571409	116597675	RWDD1	6.4108370139219	-1.00918946528619	1.09895265252523	-0.9183193315628441	0.35845170944213	1.0	1.0
chr6	116616479	116632985	RSPH4A	19.234088268995198	-0.550455625755626	1.51584237488538	-0.36313513520642204	0.7165039393680028	1.0	1.0
chr6	10762723	10838553	MAK	17.4051324858522	0.00556728332025825	0.779391289013104	0.0071431171976630205	0.994300665539278	1.0	1.0
chr6	10722915	10731129	TMEM14C	1.8996689734555101	1.30471168127757	1.9943427856063998	0.6542063333815821	0.512978881767058	1.0	1.0
chr6	10694972	10709782	PAK1IP1	1.2965446173058701	-1.80059750749412	2.4139538376974303	-0.7459121543151089	0.45572048256003106	1.0	1.0
chr6	10492223	10629368	GCNT2	3.8751181815963704	-2.15216985778231	1.6902823738751498	-1.2732605457206698	0.202925602146415	1.0	1.0
chr6	87322583	87399749	SMIM8	4.416379027421731	1.2013835196098999	1.28963870094656	0.9315659639619359	0.35156087972115196	1.0	1.0
chr6	11183298	11382348	NEDD9	74.05836717476541	0.131842635654777	0.680512661331065	0.19374016553475398	0.846379340106804	1.0	1.0
chr6	118460772	118710075	CEP85L	3.7567362304344303	-1.01229376865192	1.39769654060097	-0.7242586206993579	0.468906975723965	1.0	1.0
chr6	11712054	11807046	ADTRP	0.230438396363843	2.45803446267682	4.89236025975687	0.5024230294109571	0.615369982920385	1.0	1.0
chr6	118813442	118935162	MCM9	7.23395098215813	0.111156802140931	1.15653076526459	0.0961122742943203	0.9234314029623071	1.0	1.0
chr6	118959763	119149387	FAM184A	0.418700802871819	-1.41329767557796	4.5464049146839205	-0.310860493532661	0.7559066790673811	1.0	1.0
chr6	88609897	88963618	RNGTT	35.124291231596104	0.211300924974781	0.665097797650942	0.317699029708224	0.750713247296037	1.0	1.0
chr6	119177205	119349761	MAN1A1	6.96162098245844	0.308081156861675	1.54074119039783	0.19995646172224898	0.84151463192088	1.0	1.0
chr6	89254464	89315299	GABRR2	1.5068030680898499	-0.8134010352056641	2.08116960444303	-0.39083841771912997	0.695916675866584	1.0	1.0
chr6	122443351	122471807	SERINC1	4.89018431621104	0.997165307765689	1.29106192534574	0.772360556987733	0.439900908144795	1.0	1.0
chr6	125956770	125980244	HINT3	14.5364936053108	-0.32375831201121197	0.8437839060097091	-0.38369813610486897	0.7012021942475041	1.0	1.0
chr6	125781161	125932034	NCOA7	118.23924962520799	-0.0791576738377339	0.592758264541925	-0.133541240287735	0.8937653512896959	1.0	1.0
chr6	24804282	25042170	RIPOR2	0.45854833724316296	0.0144209632569577	3.84912984634769	0.0037465515149199898	0.997010691383307	1.0	1.0
chr6	148272304	148552044	SASH1	23.4977359778937	-0.39969912673275704	0.676515173475838	-0.590820638477568	0.5546406050394029	1.0	1.0
chr6	148747030	149076990	UST	18.0370370259375	0.43734635479954104	0.79937847367357	0.547107996028091	0.584304539178121	1.0	1.0
chr6	149963943	149973715	ULBP1	0.968611224043709	-1.9796479815625199	2.7795200180207904	-0.712226560243363	0.47632449231154905	1.0	1.0
chr6	152970519	152983579	FBXO5	22.685137185114602	-0.519757665477302	0.8360923326242091	-0.6216510368489561	0.5341713538876229	1.0	1.0
chr6	152987362	153002709	MTRF1L	5.072693852130421	-0.184013144963546	1.20468631023841	-0.152747767945607	0.878597189365315	1.0	1.0
chr6	35342558	35428191	PPARD	159.35181008133	-0.165518088840069	0.46567200784024604	-0.355439206251047	0.7222605815173619	1.0	1.0
chr6	35452338	35467102	FANCE	0.948704066461862	-2.30662909506784	2.90613238973499	-0.793710948343337	0.42736372507176795	1.0	1.0
chr6	35497874	35512896	TULP1	0.23078679363246601	0.0829666556726543	4.98594893565093	0.016640093338987	0.9867237391206322	1.0	1.0
chr6	35943516	36024868	SLC26A8	0.919253295408788	-0.404313478104724	2.70193495499448	-0.149638494204813	0.8810498361148159	1.0	1.0
chr6	36027677	36111236	MAPK14	0.427430505836469	-1.4656694108633	4.51224072389463	-0.3248207488359	0.7453167400352428	1.0	1.0
chr6	36442767	36491143	KCTD20	0.31880174121837396	0.0	4.9975798104491	0.0	1.0	1.0	1.0
chr6	36493892	36547479	STK38	0.355543602512699	1.5084637286157399	4.83085059723839	0.312256340421307	0.75484571756981	1.0	1.0
chr6	36594353	36605600	SRSF3	0.5730719298761059	0.0752340858993697	3.58143997799286	0.0210066583166733	0.9832403442800871	1.0	1.0
chr6	159669069	159762529	SOD2	89.57707936139641	0.36636525334691705	0.64176055950672	0.5708753021976261	0.5680841737287821	1.0	1.0
chr6	159789812	159798436	MRPL18	43.0971232443472	0.200347491723379	0.7213170214373101	0.277752341576749	0.781202478007873	1.0	1.0
chr6	52264014	52284881	MCM3	24.230525345623104	0.0403656572189535	0.664007191322117	0.0607909940532131	0.9515256627616658	1.0	1.0
chr6	37353979	37394734	RNF8	28.533615020242802	-0.5438658805303471	0.735447456608259	-0.739503380756187	0.459601387607911	1.0	1.0
chr6	53001279	53061824	CILK1	0.295752217645425	-1.46858657722464	4.99090770538558	-0.294252401349742	0.768565041544272	1.0	1.0
chr6	53051991	53100873	FBXO9	1.37233011481326	0.581461688242947	2.32931735233289	0.249627508961195	0.8028754228574179	1.0	1.0
chr6	14117256	14136918	CD83	8.97821505755723	1.01873299517276	1.20166743293827	0.847766168283172	0.396568207942392	1.0	1.0
chr6	89642498	89819794	MDN1	49.2485104700709	0.17981001940986802	0.5560402031343901	0.32337593288449606	0.746410554008068	1.0	1.0
chr6	39048781	39091303	GLP1R	0.7184375046600809	-0.586280208337043	3.04165051395835	-0.192750681133997	0.847154229818246	1.0	1.0
chr6	39104063	39115186	SAYSD1	0.36923088910563	-0.0457182560266494	4.7762009264210805	-0.00957209646975785	0.9923626886405909	1.0	1.0
chr6	55753653	55875590	BMP5	0.10969011895733499	-1.4128353898361399	4.99478130318163	-0.282862312497282	0.777282385472227	1.0	1.0
chr6	89926528	90296908	BACH2	0.592903478187353	1.63601097490167	3.5956787595997595	0.45499364216946403	0.649113812820825	1.0	1.0
chr6	17393595	17557780	CAP2	1.3489758808691101	-0.000403319470398887	2.5356724036722795	-0.000159058192933275	0.999873089924124	1.0	1.0
chr6	41189749	41201149	TREML2	0.469842907829692	0.9646923189101279	4.295147710545439	0.224600498963427	0.8222900766887622	1.0	1.0
chr6	57086844	57170305	ZNF451	0.322148877561194	-2.3787722419722797	4.89617861170625	-0.485842619443025	0.627078754184175	1.0	1.0
chr6	57172326	57189833	BAG2	1.3460996259461102	-1.4481919673750503	2.92934342337019	-0.494374253227339	0.621041893754454	1.0	1.0
chr6	57186992	57222307	RAB23	0.141469345494933	0.0	4.9975798104491105	0.0	1.0	1.0	1.0
chr6	96794125	96837477	GPR63	0.411779323561008	0.0	4.5772367746722304	0.0	1.0	1.0	1.0
chr6	98868535	98948006	FBXL4	64.47703192486411	-0.14558669815026098	0.537031935658971	-0.271095047581513	0.786317930466334	1.0	1.0
chr6	99542387	99568825	CCNC	11.1957330002511	-0.582694783170563	0.891253204651937	-0.6537926372989871	0.5132454106413621	1.0	1.0
chr6	20401879	20493714	E2F3	2.89061094988238	-2.06174931224104	1.6900672385533202	-1.2199214712935802	0.222494645479734	1.0	1.0
chr6	100508194	100881372	ASCC3	0.428143462907086	1.43586206548929	4.54325218648892	0.316042783132174	0.751970034846698	1.0	1.0
chr6	131573966	131628242	MED23	68.2886860424368	-0.20788727472292104	0.68082072219561	-0.305348042363481	0.7601010893928001	1.0	1.0
chr6	110099819	110180004	WASF1	5.904258323573151	0.0537911088270094	1.2165328198604999	0.0442167345992175	0.9647316428179631	1.0	1.0
chr6	24424565	24495205	GPLD1	0.45889673451178603	-1.50691487277971	4.234331092536871	-0.355880265347151	0.721930235518139	1.0	1.0
chr6	24494867	24537207	ALDH5A1	4.24345141775862	-0.00898465168886344	1.36027081728071	-0.0066050462707304605	0.994729973876142	1.0	1.0
chr6	106360717	106572017	CRYBG1	178.811862982197	0.108239583964291	0.7550449212846742	0.143355157968781	0.8860096958682241	1.0	1.0
chr6	132680849	132714055	VNN1	19.255688291594698	1.5433328862973001	0.7630784193033872	2.02250888933041	0.0431238061886829	1.0	1.0
chr6	24667035	24705065	ACOT13	6.825281652453049	1.2141951108526001	1.28365285235744	0.945890556487073	0.34420441062239604	1.0	1.0
chr6	70667776	70862011	SMAP1	3.14611570065878	-0.6953386418093329	1.63211910965328	-0.426034250623441	0.670082888665767	1.0	1.0
chr6	132814569	132817564	RPS12	1.64955470080911	0.22214366987443104	2.16844173418025	0.102443919231434	0.9184043245176909	1.0	1.0
chr6	24704861	24719998	C6orf62	27.2850619247577	0.114238157325473	0.7316929877486559	0.15612853920736902	0.875931703169963	1.0	1.0
chr6	24774931	24786099	GMNN	55.9070687549679	-0.28000421499968897	0.5727593241745129	-0.48886888991854205	0.6249345219922839	1.0	1.0
chr6	107490106	107661306	SOBP	2.26967319957957	1.845167510532	2.03331770506525	0.907466406226366	0.36416020660113596	1.0	1.0
chr6	108211222	108261246	SNX3	0.13167828819104402	0.0	4.9975798104491	0.0	1.0	1.0	1.0
chr6	134960378	135103056	HBS1L	150.717039592846	-0.6021788678828031	0.518267168392798	-1.16190819061571	0.245272759754963	1.0	1.0
chr6	136822564	136913934	PEX7	6.601034128188231	0.12411773231279799	1.03802612058671	0.119570914306707	0.9048230614040009	1.0	1.0
chr6	109462594	109483219	ZBTB24	4.25903421233539	1.27262692055754	1.31492376288819	0.967833236021423	0.333127662063683	1.0	1.0
chr6	109690609	109878098	FIG4	69.283929196511	0.19036201888641	0.540791652154641	0.352006208172709	0.7248336066360129	1.0	1.0
chr6	138088505	138107419	PERP	465.301744639348	-0.0362753629051802	0.573976909212236	-0.0632000387523724	0.9496072139230258	1.0	1.0
chr6	138161939	138344663	ARFGEF3	26.401456131068898	-0.445980191155991	0.654293005483336	-0.6816215172994841	0.49547830544322297	1.0	1.0
chr6	139135080	139180802	HECA	19.8835712173467	0.497637005874674	0.744908317425636	0.668051348378659	0.5041008159560699	1.0	1.0
chr6	142301854	142446266	ADGRG6	105.795383857637	0.25520125296469304	0.735407813199985	0.347020045727056	0.728576259155922	1.0	1.0
chr6	143536845	143831185	PHACTR2	35.50891551824	0.15922755800365399	0.7265601097513	0.21915262875931601	0.82653115523438	1.0	1.0
chr6	160171061	160277638	SLC22A2	1.15661317108344	0.0176107702940945	2.50731384449875	0.0070237598427233105	0.9943958965408031	1.0	1.0
chr6	162727132	163315500	PACRG	12.821332866824601	0.8387865134466541	1.22488878730179	0.6847858533298771	0.493479063589342	1.0	1.0
chr6	163414000	163578592	QKI	23.0737053292867	-0.84077839498198	0.690421223313116	-1.21777599904497	0.223309107331472	1.0	1.0
chr6	165327287	165988117	PDE10A	19.0367921521242	-0.171698526778293	0.816200954526943	-0.21036305560045201	0.8333843248445821	1.0	1.0
chr6	41636882	41654244	MDFI	1.3873999647159099	0.035667321335515	2.3058947996992205	0.0154678874943329	0.987658903494624	1.0	1.0
chr6	41683978	41736259	TFEB	11.4737303957032	0.46243631581238104	0.89232462671176	0.5182377600811839	0.604292392229219	1.0	1.0
chr6	168441151	168673445	SMOC2	0.591244609929439	0.0	4.29621861185327	0.0	1.0	1.0	1.0
chr6	41921499	41933046	BYSL	15.5208195651863	0.4767630268637679	0.7924228805555691	0.6016522724955999	0.547405625950824	1.0	1.0
chr6	170290703	170407067	FAM120B	6.1269256368464005	-0.357861082284704	1.17649995228606	-0.304174327920154	0.7609950821218979	1.0	1.0
chr6	170554302	170572870	TBP	46.128664673387696	-0.29988131907132104	0.6578124983429089	-0.455876590710498	0.648478723932667	1.0	1.0
chr6	42183284	42194956	GUCA1B	0.3601527888723571	2.389806066381	4.897505460332179	0.48796394118137604	0.6255753823752839	1.0	1.0
chr6	42696598	42722597	PRPH2	0.700629701462158	0.623484555030043	3.29727626548914	0.18909078428026502	0.850021664272093	1.0	1.0
chr6	42746958	42868558	BICRAL	26.9128365783041	-0.5785203900134279	0.825668160580765	-0.7006693701335209	0.483509375483073	1.0	1.0
chr6	43076307	43161719	PTK7	15.460612205626301	0.852601536581674	0.791303601334505	1.0774644967415699	0.28127280362130797	1.0	1.0
chr6	43182184	43224587	CUL9	19.2979755681672	-0.0107840325858684	0.880001247385346	-0.0122545651132994	0.990222516418591	1.0	1.0
chr6	485154	693139	EXOC2	94.6004298312677	-0.0930213195412756	0.6049218537179979	-0.15377410977888098	0.877787848404491	1.0	1.0
chr6	75237675	75250323	COX7A2	0.10276863964652401	0.0	4.9975798104491	0.0	1.0	1.0	1.0
