chr6	44078928	44079444	517	*	5.15	6.14	-1.13	7.27	5.4399999999999996e-18	2.34e-17	1.3056e-16
chr6	164455793	164457375	1583	*	4.73	-0.7	5.71	-6.42	9.73e-18	4.08e-17	2.2934999999999997e-16
chr6	123471480	123472876	1397	*	6.38	0.08	7.37	-7.29	1.74e-17	7.140000000000001e-17	4.0294736842105265e-16
chr6	133916580	133917142	563	*	5.15	-0.7	6.14	-6.85	4.1799999999999996e-17	1.6599999999999999e-16	9.513103448275862e-16
chr6	36667210	36667875	666	*	4.35	-0.7	5.33	-6.04	5.18e-17	2.0499999999999998e-16	1.158915254237288e-15
chr6	86162544	86165792	3249	*	4.78	-0.7	5.77	-6.47	7.340000000000001e-17	2.89e-16	1.6148000000000001e-15
chr6	152757043	152760297	3255	*	5.12	-0.7	6.11	-6.81	1.28e-16	5.01e-16	2.769836065573771e-15
chr6	2229377	2232497	3121	*	7.05	1.19	8.04	-6.85	1.3600000000000002e-16	5.31e-16	2.8954838709677426e-15
chr6	168225513	168227525	2013	*	4.42	-0.7	5.4	-6.1	1.82e-16	7.03e-16	3.8133333333333335e-15
chr6	24402773	24403511	739	*	5.52	6.51	-1.13	7.64	2.8700000000000003e-16	1.08e-15	5.9193750000000005e-15
chr6	52362056	52363572	1517	*	5.34	6.33	-1.13	7.46	6.94e-16	2.56e-15	1.4093538461538463e-14
chr6	151051759	151053012	1254	*	4.74	-0.7	5.73	-6.43	9.269999999999999e-16	3.39e-15	1.8539999999999996e-14
chr6	143509682	143511317	1636	*	6.22	-0.7	7.22	-7.92	1.0699999999999998e-15	3.89e-15	2.1080597014925368e-14
chr6	166620409	166621186	778	*	4.96	-0.7	5.95	-6.65	2.45e-15	8.740000000000001e-15	4.7558823529411765e-14
chr6	164787142	164788688	1547	*	6.07	0.32	7.05	-6.73	3.4200000000000004e-15	1.2e-14	6.542608695652174e-14
chr6	45858543	45860680	2138	*	3.91	-0.7	4.88	-5.58	4.8e-15	1.67e-14	9.051428571428571e-14
chr6	29913272	29914729	1458	*	4.04	5.02	-1.13	6.14	5.47e-15	1.89e-14	1.0169577464788732e-13
chr6	86215314	86217051	1738	*	4.28	-0.7	5.26	-5.97	1.22e-14	4.11e-14	2.2366666666666666e-13
chr6	34390610	34393481	2872	*	8.26	9.24	3.07	6.17	1.77e-14	5.89e-14	3.2005479452054795e-13
chr6	129330369	129330912	544	*	4.07	-0.7	5.05	-5.75	3.51e-14	1.1400000000000002e-13	6.26108108108108e-13
chr6	17702087	17702416	330	*	3.37	4.34	-1.13	5.47	7.02e-14	2.2500000000000003e-13	1.23552e-12
chr6	43454669	43456102	1434	*	5.55	1.14	6.51	-5.37	8.73e-14	2.7800000000000003e-13	1.5162631578947368e-12
chr6	36682154	36683751	1598	*	6.07	1.37	7.04	-5.67	9.86e-14	3.1300000000000003e-13	1.6770769230769232e-12
chr6	292532	293878	1347	*	6.25	-0.17	7.24	-7.41	9.91e-14	3.1399999999999997e-13	1.6770769230769232e-12
chr6	41734646	41735638	993	*	4.24	5.23	-1.13	6.36	1.31e-13	4.1200000000000006e-13	2.188860759493671e-12
chr6	151209153	151209596	444	*	4.26	-0.7	5.24	-5.94	1.3699999999999997e-13	4.31e-13	2.2604999999999995e-12
chr6	133920961	133921312	352	*	4.37	-0.7	5.35	-6.05	1.88e-13	5.859999999999999e-13	3.0637037037037037e-12
chr6	157340535	157342562	2028	*	4.09	-0.37	5.06	-5.43	2.1399999999999997e-13	6.64e-13	3.4448780487804876e-12
chr6	117102004	117102868	865	*	5.13	6.11	-0.05	6.15	3.15e-13	9.660000000000001e-13	5.009638554216868e-12
chr6	35359685	35361086	1402	*	4.68	-0.23	5.66	-5.89	3.32e-13	1.0199999999999999e-12	5.2171428571428574e-12
chr6	170280161	170281510	1350	*	5.04	-0.7	6.03	-6.73	4.01e-13	1.22e-12	6.1855813953488365e-12
chr6	27838533	27840721	2189	*	8.8	9.79	3.01	6.78	4.0299999999999995e-13	1.22e-12	6.1855813953488365e-12
chr6	18265000	18265852	853	*	4.3	-0.7	5.28	-5.98	5.030000000000001e-13	1.51e-12	7.631724137931036e-12
chr6	153576074	153576868	795	*	5.35	6.33	0.55	5.78	6.559999999999999e-13	1.95e-12	9.818426966292136e-12
chr6	86921965	86924170	2206	*	4.06	5.04	-1.13	6.17	6.620000000000001e-13	1.96e-12	9.818426966292136e-12
chr6	11340794	11342984	2191	*	4.65	5.6	0.53	5.07	7.759999999999999e-13	2.29e-12	1.1381333333333333e-11
chr6	44246535	44246974	440	*	4.21	5.19	-1.13	6.32	7.91e-13	2.33e-12	1.1473846153846153e-11
chr6	16129750	16130348	599	*	4.48	5.47	-1.13	6.6	1.19e-12	3.4500000000000004e-12	1.707391304347826e-11
chr6	291238	292032	795	*	5.81	-0.06	6.8	-6.86	2.0299999999999996e-12	5.820000000000001e-12	2.881290322580645e-11
chr6	57090065	57090736	672	*	6.05	0.3	7.04	-6.74	2.08e-12	5.94e-12	2.920851063829787e-11
chr6	76145954	76148950	2997	*	3.91	-0.49	4.87	-5.36	2.33e-12	6.64e-12	3.237473684210526e-11
chr6	26016625	26017206	582	*	4.74	5.73	-1.13	6.86	2.6899999999999996e-12	7.65e-12	3.69875e-11
chr6	87151874	87152746	873	*	5.2	-0.7	6.19	-6.9	2.95e-12	8.37e-12	4.0144329896907215e-11
chr6	133949099	133949705	607	*	3.61	4.59	-1.13	5.71	4.3799999999999995e-12	1.23e-11	5.899591836734693e-11
chr6	151160179	151160728	550	*	4.27	-0.7	5.25	-5.95	6.230000000000001e-12	1.73e-11	8.306666666666668e-11
chr6	159165331	159167015	1685	*	3.94	-0.7	4.91	-5.62	8.119999999999999e-12	2.2300000000000003e-11	1.0718399999999998e-10
chr6	133241043	133241561	519	*	3.89	4.87	-1.01	5.87	9.56e-12	2.6100000000000002e-11	1.2494257425742575e-10
chr6	24403880	24404453	574	*	4.28	5.26	-1.13	6.39	1.41e-11	3.81e-11	1.8247058823529413e-10
chr6	12687919	12690424	2506	*	4.14	-0.56	5.11	-5.67	1.4499999999999998e-11	3.92e-11	1.8582524271844658e-10
chr6	80107380	80108305	926	*	4.83	0.18	5.8	-5.62	1.54e-11	4.13e-11	1.9546153846153846e-10
chr6	69601013	69601512	500	*	4.0	-0.45	4.97	-5.42	3.2e-11	8.459999999999998e-11	4.022857142857143e-10
chr6	106512538	106513092	555	*	4.37	-0.7	5.35	-6.05	3.3700000000000004e-11	8.89e-11	4.196603773584906e-10
chr6	86054463	86056318	1856	*	3.69	-0.7	4.66	-5.36	3.9e-11	1.03e-10	4.811214953271028e-10
chr6	47103889	47104729	841	*	3.43	-0.7	4.39	-5.09	6.72e-11	1.74e-10	8.213333333333333e-10
chr6	42743784	42746185	2402	*	7.89	2.81	8.87	-6.06	9.27e-11	2.38e-10	1.1226055045871559e-09
chr6	147508590	147509134	545	*	4.24	-0.7	5.21	-5.92	1.0500000000000001e-10	2.68e-10	1.2600000000000002e-09
chr6	78867490	78867915	426	*	4.72	-0.7	5.7	-6.41	1.08e-10	2.7699999999999997e-10	1.2843243243243244e-09
chr6	114725896	114727379	1484	*	6.53	7.5	2.09	5.41	1.48e-10	3.7400000000000005e-10	1.7442857142857143e-09
chr6	158523868	158530287	6420	*	5.28	1.63	6.22	-4.58	1.5e-10	3.7900000000000004e-10	1.752212389380531e-09
chr6	133241941	133242620	680	*	4.36	5.33	-0.6	5.94	2.1000000000000002e-10	5.269999999999999e-10	2.4315789473684213e-09
chr6	169654239	169654648	410	*	4.39	5.36	-0.34	5.7	2.54e-10	6.370000000000001e-10	2.915478260869565e-09
chr6	151451684	151452503	820	*	4.49	-0.42	5.46	-5.88	2.65e-10	6.63e-10	3.0155172413793105e-09
chr6	159404450	159405780	1331	*	3.64	-0.7	4.6	-5.3	3.28e-10	8.17e-10	3.7005128205128204e-09
chr6	167203583	167204314	732	*	5.46	6.34	2.86	3.47	3.34e-10	8.309999999999999e-10	3.7362711864406775e-09
chr6	144331623	144332225	603	*	3.52	-0.56	4.47	-5.03	3.67e-10	9.1e-10	4.070924369747899e-09
chr6	27518133	27519713	1581	*	7.44	8.39	3.46	4.93	4.0099999999999996e-10	9.94e-10	4.411e-09
chr6	24354525	24355044	520	*	3.99	4.97	-1.13	6.1	4.3499999999999995e-10	1.07e-09	4.7454545454545455e-09
chr6	60935996	60936545	550	*	3.17	-0.7	4.12	-4.82	5.64e-10	1.3800000000000002e-09	6.102295081967213e-09
chr6	98655906	98656826	921	*	3.23	-0.7	4.19	-4.89	6.769999999999999e-10	1.65e-09	7.2653658536585355e-09
chr6	153855462	153856451	990	*	6.02	6.98	1.7	5.29	8.500000000000001e-10	2.07e-09	9.048387096774194e-09
chr6	26055598	26056149	552	*	4.9	5.88	-0.08	5.96	8.820000000000001e-10	2.14e-09	9.313920000000001e-09
chr6	107957166	107957903	738	*	4.72	-0.6	5.7	-6.3	1e-09	2.42e-09	1.0476190476190476e-08
chr6	117202277	117202644	368	*	4.41	5.35	0.58	4.77	1.14e-09	2.7500000000000002e-09	1.1848818897637796e-08
chr6	26028817	26029356	540	*	3.96	-0.7	4.94	-5.64	1.23e-09	2.95e-09	1.2684375000000002e-08
chr6	71401581	71402301	721	*	3.78	-0.7	4.75	-5.45	1.3699999999999998e-09	3.3e-09	1.4018604651162788e-08
chr6	43428177	43428726	550	*	3.59	4.56	-1.13	5.69	1.5299999999999999e-09	3.6700000000000004e-09	1.5535384615384616e-08
chr6	144285550	144286079	530	*	4.1	-0.7	5.08	-5.78	1.58e-09	3.77e-09	1.59206106870229e-08
chr6	2999850	3000166	317	*	3.1	4.07	-1.13	5.19	1.9600000000000003e-09	4.6799999999999996e-09	1.96e-08
chr6	39322939	39324323	1385	*	3.18	4.14	-1.13	5.27	2.12e-09	5.05e-09	2.10406015037594e-08
chr6	83191660	83192454	795	*	4.56	0.21	5.52	-5.31	2.7699999999999997e-09	6.55e-09	2.72865671641791e-08
chr6	137868544	137869138	595	*	4.14	-0.7	5.12	-5.82	3.24e-09	7.62e-09	3.1679999999999996e-08
chr6	103708478	103710042	1565	*	5.66	6.6	2.14	4.46	3.4000000000000003e-09	7.95e-09	3.3000000000000004e-08
chr6	157593085	157593650	566	*	4.87	5.84	0.07	5.77	3.4799999999999996e-09	8.14e-09	3.352992700729926e-08
chr6	26033145	26033679	535	*	4.04	5.01	-0.31	5.31	4.1999999999999996e-09	9.8e-09	4.017391304347826e-08
chr6	165826480	165827847	1368	*	3.23	-0.61	4.18	-4.79	4.28e-09	9.96e-09	4.0644604316546764e-08
chr6	158813003	158813835	833	*	3.77	-0.7	4.74	-5.44	5.08e-09	1.18e-08	4.7897142857142856e-08
chr6	36422890	36423225	336	*	2.68	3.63	-1.13	4.76	5.489999999999999e-09	1.27e-08	5.1395744680851055e-08
chr6	160612550	160633716	21167	*	4.14	0.48	5.08	-4.6	1.89e-08	4.27e-08	1.7569014084507044e-07
chr6	41028302	41029030	729	*	3.98	4.93	0.12	4.81	2.02e-08	4.5700000000000006e-08	1.8646153846153844e-07
chr6	39048340	39048749	410	*	3.08	4.04	-1.13	5.17	2.54e-08	5.7300000000000004e-08	2.3283333333333335e-07
chr6	149953969	149954953	985	*	4.41	5.29	1.74	3.55	2.96e-08	6.66e-08	2.6946206896551726e-07
chr6	107958557	107958946	390	*	4.22	-0.06	5.18	-5.24	3e-08	6.740000000000001e-08	2.7123287671232875e-07
chr6	151331059	151332372	1314	*	5.32	1.43	6.27	-4.84	3.98e-08	8.880000000000001e-08	3.573877551020408e-07
chr6	112880317	112881185	869	*	3.83	-0.47	4.79	-5.26	4.26e-08	9.5e-08	3.799459459459459e-07
chr6	26595018	26598401	3384	*	8.85	9.79	5.19	4.6	5.48e-08	1.2199999999999998e-07	4.854765100671141e-07
chr6	1609263	1609709	447	*	4.01	4.95	0.29	4.66	6.87e-08	1.5199999999999998e-07	6.045600000000001e-07
chr6	46650188	46654075	3888	*	9.08	10.03	5.28	4.75	7.77e-08	1.71e-07	6.792317880794702e-07
chr6	149855503	149856232	730	*	3.83	-0.55	4.8	-5.35	7.86e-08	1.73e-07	6.82578947368421e-07
chr6	6349971	6352951	2981	*	3.48	4.41	0.12	4.3	9.23e-08	2.0199999999999998e-07	7.963137254901961e-07
chr6	27332837	27333430	594	*	4.53	5.48	0.72	4.76	1.12e-07	2.45e-07	9.6e-07
chr6	83429957	83430378	422	*	3.52	-0.5	4.48	-4.97	1.25e-07	2.73e-07	1.0645161290322579e-06
chr6	142946138	142946469	332	*	3.2	-0.7	4.16	-4.86	1.29e-07	2.8e-07	1.0915384615384615e-06
chr6	151328899	151329526	628	*	4.43	0.36	5.38	-5.03	1.44e-07	3.11e-07	1.2107006369426751e-06
chr6	111872155	111873462	1308	*	5.24	1.53	6.18	-4.65	1.5e-07	3.25e-07	1.2531645569620254e-06
chr6	164039664	164040145	482	*	4.57	5.52	0.82	4.69	1.69e-07	3.65e-07	1.4030188679245283e-06
chr6	153854247	153854919	673	*	3.77	4.71	-0.01	4.72	1.75e-07	3.7600000000000003e-07	1.44375e-06
chr6	21091761	21092582	822	*	3.87	4.8	0.55	4.25	1.8899999999999999e-07	4.05e-07	1.5495652173913043e-06
chr6	53128259	53129366	1108	*	5.77	6.65	3.07	3.58	2.3399999999999998e-07	4.979999999999999e-07	1.9066666666666665e-06
chr6	39724999	39725493	495	*	4.53	0.87	5.47	-4.59	2.94e-07	6.24e-07	2.3808588957055213e-06
chr6	13573565	13573868	304	*	2.4	3.34	-1.13	4.46	3.27e-07	6.92e-07	2.6319512195121955e-06
chr6	31355311	31358069	2759	*	7.87	8.77	4.95	3.82	5.27e-07	1.11e-06	4.198554216867469e-06
chr6	80003440	80006195	2756	*	8.72	9.65	5.27	4.39	5.28e-07	1.11e-06	4.198554216867469e-06
chr6	164859804	164860398	595	*	3.43	0.02	4.36	-4.34	5.939999999999999e-07	1.25e-06	4.695089820359281e-06
chr6	151330028	151330699	672	*	4.42	0.6	5.36	-4.77	5.99e-07	1.26e-06	4.706428571428572e-06
chr6	158815436	158815872	437	*	3.18	-0.7	4.13	-4.83	6.079999999999999e-07	1.28e-06	4.7488757396449704e-06
chr6	19804466	19804867	402	*	3.65	4.59	0.11	4.47	6.440000000000001e-07	1.35e-06	5.000470588235295e-06
chr6	88405389	88409303	3915	*	5.23	2.37	6.12	-3.75	6.809999999999999e-07	1.42e-06	5.256842105263157e-06
chr6	42048725	42049539	815	*	5.36	2.39	6.27	-3.88	8.7e-07	1.81e-06	6.676744186046511e-06
chr6	85956428	85957320	893	*	2.8	0.39	3.66	-3.27	8.95e-07	1.86e-06	6.828901734104046e-06
chr6	158448950	158449292	343	*	2.57	3.48	-0.35	3.83	9.04e-07	1.88e-06	6.857931034482759e-06
chr6	160766660	160767306	647	*	4.59	5.51	1.41	4.11	9.8e-07	2.03e-06	7.392e-06
chr6	36596565	36596985	421	*	3.43	4.38	-0.23	4.61	1.07e-06	2.22e-06	8.025e-06
chr6	133782866	133783619	754	*	3.94	4.86	0.6	4.26	1.39e-06	2.86e-06	1.0366101694915254e-05
chr6	160449059	160451630	2572	*	4.59	1.8	5.48	-3.69	1.49e-06	3.07e-06	1.104943820224719e-05
chr6	1604741	1605227	487	*	4.43	5.34	1.36	3.98	1.54e-06	3.18e-06	1.1356424581005587e-05
chr6	2224761	2229026	4266	*	7.56	8.45	4.76	3.69	1.65e-06	3.4e-06	1.2100000000000001e-05
chr6	28207135	28208264	1130	*	4.66	1.42	5.58	-4.16	2.06e-06	4.23e-06	1.5023204419889505e-05
chr6	151326569	151327342	774	*	5.77	2.39	6.69	-4.3	2.15e-06	4.4e-06	1.5593406593406595e-05
chr6	149845888	149846401	514	*	2.65	-0.7	3.58	-4.28	2.22e-06	4.53e-06	1.601311475409836e-05
chr6	7908996	7910685	1690	*	6.38	7.32	2.8	4.52	3.24e-06	6.6e-06	2.324347826086956e-05
chr6	127594629	127595727	1099	*	2.59	3.47	-0.02	3.49	3.8e-06	7.74e-06	2.7113513513513517e-05
chr6	79867873	79868268	396	*	5.09	5.97	2.37	3.61	4.18e-06	8.5e-06	2.966451612903226e-05
chr6	26607268	26608109	842	*	5.62	6.5	2.91	3.6	5.94e-06	1.21e-05	4.192941176470588e-05
chr6	87702925	87703234	310	*	2.45	-0.58	3.35	-3.94	7.17e-06	1.4499999999999998e-05	5.034255319148936e-05
chr6	89081331	89081597	267	*	1.97	2.88	-1.13	4.01	7.42e-06	1.4999999999999999e-05	5.182222222222222e-05
chr6	44900580	44901198	619	*	4.47	1.77	5.35	-3.57	7.67e-06	1.55e-05	5.3286315789473677e-05
chr6	83433974	83434359	386	*	2.35	-0.7	3.26	-3.97	9.4e-06	1.89e-05	6.496335078534032e-05
chr6	69515087	69515833	747	*	5.46	6.31	3.13	3.18	9.64e-06	1.9399999999999997e-05	6.6275e-05
chr6	8775685	8776686	1002	*	5.86	6.76	2.91	3.86	1.06e-05	2.14e-05	7.249740932642487e-05
chr6	158813994	158814633	640	*	3.57	0.57	4.47	-3.9	1.15e-05	2.3199999999999998e-05	7.824742268041237e-05
chr6	166884831	166885321	491	*	4.31	5.19	1.72	3.47	1.1599999999999999e-05	2.33e-05	7.852307692307691e-05
chr6	151327870	151328612	743	*	4.91	2.07	5.81	-3.73	2.42e-05	4.8200000000000006e-05	0.00016297959183673468
chr6	379931	381674	1744	*	5.48	3.86	6.22	-2.36	2.95e-05	5.870000000000001e-05	0.00019766497461928934
chr6	69495463	69496689	1227	*	4.29	2.11	5.12	-3.02	3.2e-05	6.35e-05	0.00021333333333333333
chr6	140829370	140830477	1108	*	5.05	5.94	2.32	3.62	3.37e-05	6.69e-05	0.00022353768844221106
chr6	328528	329198	671	*	2.26	3.13	-0.37	3.5	3.6700000000000004e-05	7.290000000000001e-05	0.00024222000000000002
chr6	85307068	85307679	612	*	4.05	2.05	4.86	-2.81	3.81e-05	7.56e-05	0.00025020895522388054
chr6	28353446	28354814	1369	*	5.36	2.41	6.27	-3.86	4.14e-05	8.209999999999999e-05	0.0002705346534653465
chr6	55143640	55145740	2101	*	6.15	3.34	7.04	-3.7	4.8100000000000004e-05	9.520000000000001e-05	0.000312768472906404
chr6	85816907	85817325	419	*	1.8	-0.46	2.64	-3.1	6.0299999999999995e-05	0.00011899999999999999	0.00039017647058823526
chr6	167216224	167216788	565	*	3.63	4.42	1.71	2.72	7.329999999999999e-05	0.000144	0.000471980487804878
chr6	82394606	82395842	1237	*	5.23	2.71	6.1	-3.38	8.01e-05	0.000157	0.00051326213592233
chr6	109598776	109599811	1036	*	1.88	2.72	-0.38	3.09	8.690000000000001e-05	0.000171	0.000554144927536232
chr6	73653465	73653726	262	*	1.61	2.45	-0.61	3.06	9.520000000000001e-05	0.00018700000000000002	0.0006041538461538463
chr6	150067848	150068947	1100	*	6.04	3.49	6.91	-3.42	9.9e-05	0.000194	0.0006252631578947368
chr6	151349852	151350188	337	*	2.39	3.23	0.11	3.12	0.000106	0.000207	0.0006662857142857143
chr6	91048816	91050144	1329	*	2.49	3.33	0.22	3.11	0.000135	0.000263	0.0008445497630331754
chr6	43386519	43386915	397	*	2.88	3.76	0.2	3.56	0.000154	0.0003	0.0009588679245283019
chr6	105246335	105249180	2846	*	3.29	4.12	1.12	3.0	0.00016	0.000312	0.0009915492957746478
chr6	86873406	86876031	2626	*	4.0	2.07	4.8	-2.73	0.00022999999999999998	0.00044699999999999997	0.0014186915887850467
chr6	10532195	10532698	504	*	3.06	0.52	3.93	-3.41	0.000271	0.000525	0.001663813953488372
chr6	142304394	142304840	447	*	3.3	0.69	4.17	-3.48	0.000292	0.0005650000000000001	0.0017844444444444444
chr6	168318027	168320160	2134	*	4.84	5.61	3.08	2.53	0.0003	0.00058	0.0018248847926267278
chr6	16722057	16722838	782	*	3.54	1.21	4.39	-3.17	0.000341	0.000659	0.0020647706422018347
chr6	132914307	132914725	419	*	3.74	1.43	4.59	-3.16	0.000343	0.000661	0.0020673972602739724
chr6	165605438	165605871	434	*	2.52	3.34	0.43	2.91	0.000349	0.0006730000000000001	0.0020940000000000004
chr6	71603907	71604180	274	*	2.23	3.05	0.14	2.91	0.00035800000000000003	0.0006889999999999999	0.0021382805429864256
chr6	40680398	40680826	429	*	1.84	-0.3	2.67	-2.97	0.000412	0.000792	0.0024497297297297296
chr6	88337990	88339308	1319	*	2.42	3.26	0.16	3.1	0.00043499999999999995	0.0008359999999999999	0.0025748878923766813
chr6	24718963	24719411	449	*	2.78	3.62	0.48	3.14	0.000475	0.0009109999999999999	0.0027991071428571427
chr6	2998582	2999621	1040	*	5.04	5.86	2.91	2.96	0.000482	0.000924	0.0028277333333333334
chr6	21423436	21423920	485	*	3.96	4.83	1.47	3.36	0.000493	0.0009429999999999999	0.0028794690265486725
chr6	135182789	135183137	349	*	2.13	-0.12	2.97	-3.09	0.000504	0.000965	0.002930748898678414
chr6	34430977	34431552	576	*	4.71	2.58	5.53	-2.95	0.000531	0.0010199999999999999	0.0030742105263157895
chr6	2223407	2223866	460	*	3.21	1.32	4.0	-2.68	0.000607	0.00116	0.0034988646288209605
